ArticleId,PMCid,TableName,SpecPragmatics,CellContent,Header,Stub,SuperRow,rowN,columnN,function,hasGender,actual,predicted,error,prediction
1269,2359662,Table 1,BaselineCharacteristic,xx,No. of patients ; ,?Chemotherapy for metastatic disease, Previous treatment,25,1,3,no,1:no,1:no,,0.757
1269,2359662,Table 1,BaselineCharacteristic,xx,(%) ; ,?Chemotherapy for metastatic disease, Previous treatment,25,2,3,no,1:no,1:no,,0.774
1269,2359662,Table 1,BaselineCharacteristic,?Adjuvant radiotherapy, ; ,?Adjuvant radiotherapy, Previous treatment,26,0,2,no,1:no,1:no,,0.898
1269,2359662,Table 1,BaselineCharacteristic,x,No. of patients ; ,?Adjuvant radiotherapy, Previous treatment,26,1,3,no,1:no,1:no,,0.773
1269,2359662,Table 1,BaselineCharacteristic,xx,(%) ; ,?Adjuvant radiotherapy, Previous treatment,26,2,3,no,1:no,1:no,,0.711
1269,2359662,Table 1,BaselineCharacteristic,?Radiotherapy for metastatic disease, ; ,?Radiotherapy for metastatic disease, Previous treatment,27,0,2,no,1:no,1:no,,0.893
1269,2359662,Table 1,BaselineCharacteristic,x,No. of patients ; ,?Radiotherapy for metastatic disease, Previous treatment,27,1,3,no,1:no,1:no,,0.8
1269,2359662,Table 1,BaselineCharacteristic,xx,(%) ; ,?Radiotherapy for metastatic disease, Previous treatment,27,2,3,no,1:no,1:no,,0.742
1269,2359662,Table 1,BaselineCharacteristic,?None, ; ,?None, Previous treatment,28,0,2,no,1:no,1:no,,0.901
1269,2359662,Table 1,BaselineCharacteristic,x,No. of patients ; ,?None, Previous treatment,28,1,3,no,1:no,1:no,,0.869
1269,2359662,Table 1,BaselineCharacteristic,x,(%) ; ,?None, Previous treatment,28,2,3,no,1:no,1:no,,0.766
1269,2359662,Table 1,BaselineCharacteristic,, ; ,None,None,29,0,2,no,1:no,1:no,,0.905
1269,2359662,Table 1,BaselineCharacteristic,,No. of patients ; ,None,None,29,1,3,no,1:no,1:no,,0.865
1269,2359662,Table 1,BaselineCharacteristic,,(%) ; ,None,None,29,2,3,no,1:no,1:no,,0.792
1269,2359662,Table 1,BaselineCharacteristic,Type of tumour, ; ,None,None,30,0,24,no,1:no,1:no,,0.788
1269,2359662,Table 1,BaselineCharacteristic,Type of tumour,No. of patients ; ,Type of tumour,None,30,1,43,no,1:no,1:no,,0.769
1269,2359662,Table 1,BaselineCharacteristic,Type of tumour,(%) ; ,Type of tumour,None,30,2,43,no,1:no,1:no,,0.718
1269,2359662,Table 1,BaselineCharacteristic,?Breast cancer, ; ,?Breast cancer, Type of tumour,31,0,2,no,1:no,1:no,,0.793
1269,2359662,Table 1,BaselineCharacteristic,x,No. of patients ; ,?Breast cancer, Type of tumour,31,1,3,no,1:no,1:no,,0.7
1269,2359662,Table 1,BaselineCharacteristic,xx,(%) ; ,?Breast cancer, Type of tumour,31,2,3,no,1:no,1:no,,0.635
1269,2359662,Table 1,BaselineCharacteristic,?Lung cancer, ; ,?Lung cancer, Type of tumour,32,0,2,no,1:no,1:no,,0.793
1269,2359662,Table 1,BaselineCharacteristic,x,No. of patients ; ,?Lung cancer, Type of tumour,32,1,3,no,1:no,1:no,,0.7
1269,2359662,Table 1,BaselineCharacteristic,x,(%) ; ,?Lung cancer, Type of tumour,32,2,3,no,1:no,1:no,,0.695
1269,2359662,Table 1,BaselineCharacteristic,?Bladder cancer, ; ,?Bladder cancer, Type of tumour,33,0,2,no,1:no,1:no,,0.793
1269,2359662,Table 1,BaselineCharacteristic,x,No. of patients ; ,?Bladder cancer, Type of tumour,33,1,3,no,1:no,1:no,,0.7
1269,2359662,Table 1,BaselineCharacteristic,xx,(%) ; ,?Bladder cancer, Type of tumour,33,2,3,no,1:no,1:no,,0.635
1269,2359662,Table 1,BaselineCharacteristic,?Ovarian cancer, ; ,?Ovarian cancer, Type of tumour,34,0,2,no,1:no,1:no,,0.793
1269,2359662,Table 1,BaselineCharacteristic,x,No. of patients ; ,?Ovarian cancer, Type of tumour,34,1,3,no,1:no,1:no,,0.7
1269,2359662,Table 1,BaselineCharacteristic,x,(%) ; ,?Ovarian cancer, Type of tumour,34,2,3,no,1:no,1:no,,0.695
1269,2359662,Table 1,BaselineCharacteristic,?Cancer of unknown primary, ; ,?Cancer of unknown primary, Type of tumour,35,0,2,no,1:no,1:no,,0.796
1269,2359662,Table 1,BaselineCharacteristic,x,No. of patients ; ,?Cancer of unknown primary, Type of tumour,35,1,3,no,1:no,1:no,,0.71
1269,2359662,Table 1,BaselineCharacteristic,x,(%) ; ,?Cancer of unknown primary, Type of tumour,35,2,3,no,1:no,1:no,,0.699
1269,2359662,Table 1,BaselineCharacteristic,?Other, ; ,?Other, Type of tumour,36,0,2,no,1:no,1:no,,0.79
1269,2359662,Table 1,BaselineCharacteristic,x,No. of patients ; ,?Other, Type of tumour,36,1,3,no,1:no,1:no,,0.693
1269,2359662,Table 1,BaselineCharacteristic,xx,(%) ; ,?Other, Type of tumour,36,2,3,no,1:no,1:no,,0.631
1318,2360329,Table 1,BaselineCharacteristic,,,None,None,0,0,12,no,1:no,1:no,,0.793
1318,2360329,Table 1,BaselineCharacteristic,VIN/CARBO,,,None,0,1,1,no,1:no,1:no,,0.735
1318,2360329,Table 1,BaselineCharacteristic,VIN/CARBO,,,None,0,2,1,no,1:no,1:no,,0.775
1318,2360329,Table 1,BaselineCharacteristic,GEM/CARBO,,,None,0,3,1,no,1:no,1:no,,0.79
1318,2360329,Table 1,BaselineCharacteristic,GEM/CARBO,,,None,0,4,1,no,1:no,1:no,,0.802
1318,2360329,Table 1,BaselineCharacteristic,,,,None,0,5,1,no,1:no,1:no,,0.795
1318,2360329,Table 1,BaselineCharacteristic,, ; ,None,None,1,0,12,no,1:no,1:no,,0.792
1318,2360329,Table 1,BaselineCharacteristic,(n=xxx),VIN/CARBO ; ,,None,1,1,1,no,1:no,1:no,,0.716
1318,2360329,Table 1,BaselineCharacteristic,(n=xxx),VIN/CARBO ; ,,None,1,2,1,no,1:no,1:no,,0.756
1318,2360329,Table 1,BaselineCharacteristic,(n=xxx),GEM/CARBO ; ,,None,1,3,1,no,1:no,1:no,,0.77
1318,2360329,Table 1,BaselineCharacteristic,(n=xxx),GEM/CARBO ; ,,None,1,4,1,no,1:no,1:no,,0.782
1318,2360329,Table 1,BaselineCharacteristic,, ; ,,None,1,5,1,no,1:no,1:no,,0.776
1318,2360329,Table 1,BaselineCharacteristic,Characteristics, ;  ; ,None,None,2,0,12,no,1:no,1:no,,0.791
1318,2360329,Table 1,BaselineCharacteristic,n,VIN/CARBO ; (n=xxx) ; ,Characteristics,None,2,1,1,no,1:no,1:no,,0.65
1318,2360329,Table 1,BaselineCharacteristic,%,VIN/CARBO ; (n=xxx) ; ,Characteristics,None,2,2,1,no,1:no,1:no,,0.73
1318,2360329,Table 1,BaselineCharacteristic,n,GEM/CARBO ; (n=xxx) ; ,Characteristics,None,2,3,1,no,1:no,1:no,,0.668
1318,2360329,Table 1,BaselineCharacteristic,%,GEM/CARBO ; (n=xxx) ; ,Characteristics,None,2,4,1,no,1:no,1:no,,0.736
1318,2360329,Table 1,BaselineCharacteristic,P, ;  ; ,Characteristics,None,2,5,1,no,1:no,1:no,,0.788
1318,2360329,Table 1,BaselineCharacteristic,Age (years), ;  ; Characteristics ; ,None,None,3,0,24,no,1:no,1:no,,0.823
1318,2360329,Table 1,BaselineCharacteristic,Age (years),VIN/CARBO ; (n=xxx) ; n ; ,Age (years),None,3,1,43,no,1:no,1:no,,0.729
1318,2360329,Table 1,BaselineCharacteristic,Age (years),VIN/CARBO ; (n=xxx) ; % ; ,Age (years),None,3,2,43,no,1:no,1:no,,0.777
1318,2360329,Table 1,BaselineCharacteristic,Age (years),GEM/CARBO ; (n=xxx) ; n ; ,Age (years),None,3,3,43,no,1:no,1:no,,0.753
1318,2360329,Table 1,BaselineCharacteristic,Age (years),GEM/CARBO ; (n=xxx) ; % ; ,Age (years),None,3,4,43,no,1:no,1:no,,0.789
1318,2360329,Table 1,BaselineCharacteristic,Age (years), ;  ; P ; ,Age (years),None,3,5,43,no,1:no,1:no,,0.848
1318,2360329,Table 1,BaselineCharacteristic,?Median, ;  ; Characteristics ; ,?Median, Age (years),4,0,2,no,1:no,1:no,,0.83
1318,2360329,Table 1,BaselineCharacteristic,xx,VIN/CARBO ; (n=xxx) ; n ; ,?Median, Age (years),4,1,3,no,1:no,1:no,,0.641
1318,2360329,Table 1,BaselineCharacteristic,xx,VIN/CARBO ; (n=xxx) ; % ; ,?Median, Age (years),4,2,3,no,1:no,1:no,,0.598
1318,2360329,Table 1,BaselineCharacteristic,xx,GEM/CARBO ; (n=xxx) ; n ; ,?Median, Age (years),4,3,3,no,1:no,1:no,,0.659
1318,2360329,Table 1,BaselineCharacteristic,xx,GEM/CARBO ; (n=xxx) ; % ; ,?Median, Age (years),4,4,3,no,1:no,1:no,,0.612
1318,2360329,Table 1,BaselineCharacteristic,x.xx, ;  ; P ; ,?Median, Age (years),4,5,3,no,1:no,1:no,,0.72
1318,2360329,Table 1,BaselineCharacteristic,?Range, ;  ; Characteristics ; ,?Range, Age (years),5,0,2,no,1:no,1:no,,0.817
1318,2360329,Table 1,BaselineCharacteristic,, ;  ; P ; ,?Range, Age (years),5,5,3,no,1:no,1:no,,0.788
1318,2360329,Table 1,BaselineCharacteristic,, ;  ; Characteristics ; ,None,None,6,0,2,no,1:no,1:no,,0.843
1318,2360329,Table 1,BaselineCharacteristic,,VIN/CARBO ; (n=xxx) ; n ; ,None,None,6,1,3,no,1:no,1:no,,0.669
1318,2360329,Table 1,BaselineCharacteristic,,VIN/CARBO ; (n=xxx) ; % ; ,None,None,6,2,3,no,1:no,1:no,,0.711
1318,2360329,Table 1,BaselineCharacteristic,,GEM/CARBO ; (n=xxx) ; n ; ,None,None,6,3,3,no,1:no,1:no,,0.701
1318,2360329,Table 1,BaselineCharacteristic,,GEM/CARBO ; (n=xxx) ; % ; ,None,None,6,4,3,no,1:no,1:no,,0.732
1318,2360329,Table 1,BaselineCharacteristic,, ;  ; P ; ,None,None,6,5,3,no,1:no,1:no,,0.82
1318,2360329,Table 1,BaselineCharacteristic,Sex, ;  ; Characteristics ; ,None,None,7,0,24,no,1:no,1:no,,0.58
1318,2360329,Table 1,BaselineCharacteristic,Sex,VIN/CARBO ; (n=xxx) ; n ; ,Sex,None,7,1,43,no,1:no,2:yes,+,0.521
1318,2360329,Table 1,BaselineCharacteristic,Sex,VIN/CARBO ; (n=xxx) ; % ; ,Sex,None,7,2,43,no,1:no,1:no,,0.541
1318,2360329,Table 1,BaselineCharacteristic,Sex,GEM/CARBO ; (n=xxx) ; n ; ,Sex,None,7,3,43,no,1:no,1:no,,0.513
1318,2360329,Table 1,BaselineCharacteristic,Sex,GEM/CARBO ; (n=xxx) ; % ; ,Sex,None,7,4,43,no,1:no,1:no,,0.562
1318,2360329,Table 1,BaselineCharacteristic,Sex, ;  ; P ; ,Sex,None,7,5,43,no,1:no,1:no,,0.618
1318,2360329,Table 1,BaselineCharacteristic,?Female, ;  ; Characteristics ; ,?Female, Sex,8,0,2,no,1:no,1:no,,0.515
1318,2360329,Table 1,BaselineCharacteristic,xx,VIN/CARBO ; (n=xxx) ; n ; ,?Female, Sex,8,1,3,yes,2:yes,2:yes,,0.79
1318,2360329,Table 1,BaselineCharacteristic,xx,VIN/CARBO ; (n=xxx) ; % ; ,?Female, Sex,8,2,3,yes,2:yes,2:yes,,0.818
1318,2360329,Table 1,BaselineCharacteristic,xx,GEM/CARBO ; (n=xxx) ; n ; ,?Female, Sex,8,3,3,yes,2:yes,2:yes,,0.771
1318,2360329,Table 1,BaselineCharacteristic,xx,GEM/CARBO ; (n=xxx) ; % ; ,?Female, Sex,8,4,3,yes,2:yes,2:yes,,0.801
1318,2360329,Table 1,BaselineCharacteristic,x.xx, ;  ; P ; ,?Female, Sex,8,5,3,no,1:no,2:yes,+,0.642
1318,2360329,Table 1,BaselineCharacteristic,?Male, ;  ; Characteristics ; ,?Male, Sex,9,0,2,no,1:no,2:yes,+,0.507
1318,2360329,Table 1,BaselineCharacteristic,xxx,VIN/CARBO ; (n=xxx) ; n ; ,?Male, Sex,9,1,3,yes,2:yes,2:yes,,0.722
1318,2360329,Table 1,BaselineCharacteristic,xx,VIN/CARBO ; (n=xxx) ; % ; ,?Male, Sex,9,2,3,yes,2:yes,2:yes,,0.764
1318,2360329,Table 1,BaselineCharacteristic,xxx,GEM/CARBO ; (n=xxx) ; n ; ,?Male, Sex,9,3,3,yes,2:yes,2:yes,,0.706
1318,2360329,Table 1,BaselineCharacteristic,xx,GEM/CARBO ; (n=xxx) ; % ; ,?Male, Sex,9,4,3,yes,2:yes,2:yes,,0.757
1318,2360329,Table 1,BaselineCharacteristic,, ;  ; P ; ,?Male, Sex,9,5,3,no,1:no,2:yes,+,0.546
1318,2360329,Table 1,BaselineCharacteristic,, ;  ; Characteristics ; ,None,None,10,0,2,no,1:no,1:no,,0.862
1318,2360329,Table 1,BaselineCharacteristic,,VIN/CARBO ; (n=xxx) ; n ; ,None,None,10,1,3,no,1:no,1:no,,0.738
1318,2360329,Table 1,BaselineCharacteristic,,VIN/CARBO ; (n=xxx) ; % ; ,None,None,10,2,3,no,1:no,1:no,,0.749
1318,2360329,Table 1,BaselineCharacteristic,,GEM/CARBO ; (n=xxx) ; n ; ,None,None,10,3,3,no,1:no,1:no,,0.757
1318,2360329,Table 1,BaselineCharacteristic,,GEM/CARBO ; (n=xxx) ; % ; ,None,None,10,4,3,no,1:no,1:no,,0.768
1318,2360329,Table 1,BaselineCharacteristic,, ;  ; P ; ,None,None,10,5,3,no,1:no,1:no,,0.852
1318,2360329,Table 1,BaselineCharacteristic,Performance status, ;  ; Characteristics ; ,None,None,11,0,24,no,1:no,1:no,,0.87
1318,2360329,Table 1,BaselineCharacteristic,Performance status,VIN/CARBO ; (n=xxx) ; n ; ,Performance status,None,11,1,43,no,1:no,1:no,,0.777
1318,2360329,Table 1,BaselineCharacteristic,Performance status,VIN/CARBO ; (n=xxx) ; % ; ,Performance status,None,11,2,43,no,1:no,1:no,,0.806
1318,2360329,Table 1,BaselineCharacteristic,Performance status,GEM/CARBO ; (n=xxx) ; n ; ,Performance status,None,11,3,43,no,1:no,1:no,,0.795
1318,2360329,Table 1,BaselineCharacteristic,Performance status,GEM/CARBO ; (n=xxx) ; % ; ,Performance status,None,11,4,43,no,1:no,1:no,,0.821
1318,2360329,Table 1,BaselineCharacteristic,Performance status, ;  ; P ; ,Performance status,None,11,5,43,no,1:no,1:no,,0.881
1318,2360329,Table 1,BaselineCharacteristic,?x/x, ;  ; Characteristics ; ,?x/x, Performance status,12,0,2,no,1:no,1:no,,0.867
1318,2360329,Table 1,BaselineCharacteristic,xxx,VIN/CARBO ; (n=xxx) ; n ; ,?x/x, Performance status,12,1,3,no,1:no,1:no,,0.649
1318,2360329,Table 1,BaselineCharacteristic,xx,VIN/CARBO ; (n=xxx) ; % ; ,?x/x, Performance status,12,2,3,no,1:no,1:no,,0.66
1318,2360329,Table 1,BaselineCharacteristic,xxx,GEM/CARBO ; (n=xxx) ; n ; ,?x/x, Performance status,12,3,3,no,1:no,1:no,,0.673
1318,2360329,Table 1,BaselineCharacteristic,xx,GEM/CARBO ; (n=xxx) ; % ; ,?x/x, Performance status,12,4,3,no,1:no,1:no,,0.669
1318,2360329,Table 1,BaselineCharacteristic,x.xx, ;  ; P ; ,?x/x, Performance status,12,5,3,no,1:no,1:no,,0.818
1318,2360329,Table 1,BaselineCharacteristic,?x, ;  ; Characteristics ; ,?x, Performance status,13,0,2,no,1:no,1:no,,0.837
1318,2360329,Table 1,BaselineCharacteristic,xx,VIN/CARBO ; (n=xxx) ; n ; ,?x, Performance status,13,1,3,no,1:no,1:no,,0.678
1318,2360329,Table 1,BaselineCharacteristic,xx,VIN/CARBO ; (n=xxx) ; % ; ,?x, Performance status,13,2,3,no,1:no,1:no,,0.649
1318,2360329,Table 1,BaselineCharacteristic,xx,GEM/CARBO ; (n=xxx) ; n ; ,?x, Performance status,13,3,3,no,1:no,1:no,,0.705
1318,2360329,Table 1,BaselineCharacteristic,xx,GEM/CARBO ; (n=xxx) ; % ; ,?x, Performance status,13,4,3,no,1:no,1:no,,0.671
1318,2360329,Table 1,BaselineCharacteristic,, ;  ; P ; ,?x, Performance status,13,5,3,no,1:no,1:no,,0.855
1318,2360329,Table 1,BaselineCharacteristic,, ;  ; Characteristics ; ,None,None,14,0,2,no,1:no,1:no,,0.866
1318,2360329,Table 1,BaselineCharacteristic,,VIN/CARBO ; (n=xxx) ; n ; ,None,None,14,1,3,no,1:no,1:no,,0.745
1318,2360329,Table 1,BaselineCharacteristic,,VIN/CARBO ; (n=xxx) ; % ; ,None,None,14,2,3,no,1:no,1:no,,0.758
1318,2360329,Table 1,BaselineCharacteristic,,GEM/CARBO ; (n=xxx) ; n ; ,None,None,14,3,3,no,1:no,1:no,,0.759
1318,2360329,Table 1,BaselineCharacteristic,,GEM/CARBO ; (n=xxx) ; % ; ,None,None,14,4,3,no,1:no,1:no,,0.772
1318,2360329,Table 1,BaselineCharacteristic,, ;  ; P ; ,None,None,14,5,3,no,1:no,1:no,,0.854
1318,2360329,Table 1,BaselineCharacteristic,Extent of disease, ;  ; Characteristics ; ,None,None,15,0,24,no,1:no,1:no,,0.844
1318,2360329,Table 1,BaselineCharacteristic,Extent of disease,VIN/CARBO ; (n=xxx) ; n ; ,Extent of disease,None,15,1,43,no,1:no,1:no,,0.765
1318,2360329,Table 1,BaselineCharacteristic,Extent of disease,VIN/CARBO ; (n=xxx) ; % ; ,Extent of disease,None,15,2,43,no,1:no,1:no,,0.814
1318,2360329,Table 1,BaselineCharacteristic,Extent of disease,GEM/CARBO ; (n=xxx) ; n ; ,Extent of disease,None,15,3,43,no,1:no,1:no,,0.767
1318,2360329,Table 1,BaselineCharacteristic,Extent of disease,GEM/CARBO ; (n=xxx) ; % ; ,Extent of disease,None,15,4,43,no,1:no,1:no,,0.821
1318,2360329,Table 1,BaselineCharacteristic,Extent of disease, ;  ; P ; ,Extent of disease,None,15,5,43,no,1:no,1:no,,0.874
1318,2360329,Table 1,BaselineCharacteristic,?Stage IIIB, ;  ; Characteristics ; ,?Stage IIIB, Extent of disease,16,0,2,no,1:no,1:no,,0.853
1318,2360329,Table 1,BaselineCharacteristic,xx,VIN/CARBO ; (n=xxx) ; n ; ,?Stage IIIB, Extent of disease,16,1,3,no,1:no,1:no,,0.722
1318,2360329,Table 1,BaselineCharacteristic,xx,VIN/CARBO ; (n=xxx) ; % ; ,?Stage IIIB, Extent of disease,16,2,3,no,1:no,1:no,,0.713
1318,2360329,Table 1,BaselineCharacteristic,xx,GEM/CARBO ; (n=xxx) ; n ; ,?Stage IIIB, Extent of disease,16,3,3,no,1:no,1:no,,0.728
1318,2360329,Table 1,BaselineCharacteristic,xx,GEM/CARBO ; (n=xxx) ; % ; ,?Stage IIIB, Extent of disease,16,4,3,no,1:no,1:no,,0.715
1318,2360329,Table 1,BaselineCharacteristic,x.xx, ;  ; P ; ,?Stage IIIB, Extent of disease,16,5,3,no,1:no,1:no,,0.822
1318,2360329,Table 1,BaselineCharacteristic,?Stage IV, ;  ; Characteristics ; ,?Stage IV, Extent of disease,17,0,2,no,1:no,1:no,,0.873
1318,2360329,Table 1,BaselineCharacteristic,xxx,VIN/CARBO ; (n=xxx) ; n ; ,?Stage IV, Extent of disease,17,1,3,no,1:no,1:no,,0.783
1318,2360329,Table 1,BaselineCharacteristic,xx,VIN/CARBO ; (n=xxx) ; % ; ,?Stage IV, Extent of disease,17,2,3,no,1:no,1:no,,0.753
1318,2360329,Table 1,BaselineCharacteristic,xxx,GEM/CARBO ; (n=xxx) ; n ; ,?Stage IV, Extent of disease,17,3,3,no,1:no,1:no,,0.783
1318,2360329,Table 1,BaselineCharacteristic,xx,GEM/CARBO ; (n=xxx) ; % ; ,?Stage IV, Extent of disease,17,4,3,no,1:no,1:no,,0.753
1318,2360329,Table 1,BaselineCharacteristic,, ;  ; P ; ,?Stage IV, Extent of disease,17,5,3,no,1:no,1:no,,0.887
1318,2360329,Table 1,BaselineCharacteristic,, ;  ; Characteristics ; ,None,None,18,0,2,no,1:no,1:no,,0.875
1318,2360329,Table 1,BaselineCharacteristic,,VIN/CARBO ; (n=xxx) ; n ; ,None,None,18,1,3,no,1:no,1:no,,0.769
1318,2360329,Table 1,BaselineCharacteristic,,VIN/CARBO ; (n=xxx) ; % ; ,None,None,18,2,3,no,1:no,1:no,,0.777
1318,2360329,Table 1,BaselineCharacteristic,,GEM/CARBO ; (n=xxx) ; n ; ,None,None,18,3,3,no,1:no,1:no,,0.775
1318,2360329,Table 1,BaselineCharacteristic,,GEM/CARBO ; (n=xxx) ; % ; ,None,None,18,4,3,no,1:no,1:no,,0.785
1318,2360329,Table 1,BaselineCharacteristic,, ;  ; P ; ,None,None,18,5,3,no,1:no,1:no,,0.865
1318,2360329,Table 1,BaselineCharacteristic,Histology, ;  ; Characteristics ; ,None,None,19,0,24,no,1:no,1:no,,0.867
1318,2360329,Table 1,BaselineCharacteristic,Histology,VIN/CARBO ; (n=xxx) ; n ; ,Histology,None,19,1,43,no,1:no,1:no,,0.785
1318,2360329,Table 1,BaselineCharacteristic,Histology,VIN/CARBO ; (n=xxx) ; % ; ,Histology,None,19,2,43,no,1:no,1:no,,0.801
1318,2360329,Table 1,BaselineCharacteristic,Histology,GEM/CARBO ; (n=xxx) ; n ; ,Histology,None,19,3,43,no,1:no,1:no,,0.794
1318,2360329,Table 1,BaselineCharacteristic,Histology,GEM/CARBO ; (n=xxx) ; % ; ,Histology,None,19,4,43,no,1:no,1:no,,0.812
1318,2360329,Table 1,BaselineCharacteristic,Histology, ;  ; P ; ,Histology,None,19,5,43,no,1:no,1:no,,0.882
1318,2360329,Table 1,BaselineCharacteristic,?Squamous cell carcinoma, ;  ; Characteristics ; ,?Squamous cell carcinoma, Histology,20,0,2,no,1:no,1:no,,0.885
1318,2360329,Table 1,BaselineCharacteristic,xx,VIN/CARBO ; (n=xxx) ; n ; ,?Squamous cell carcinoma, Histology,20,1,3,no,1:no,1:no,,0.746
1318,2360329,Table 1,BaselineCharacteristic,xx,VIN/CARBO ; (n=xxx) ; % ; ,?Squamous cell carcinoma, Histology,20,2,3,no,1:no,1:no,,0.717
1318,2360329,Table 1,BaselineCharacteristic,xx,GEM/CARBO ; (n=xxx) ; n ; ,?Squamous cell carcinoma, Histology,20,3,3,no,1:no,1:no,,0.763
1318,2360329,Table 1,BaselineCharacteristic,xx,GEM/CARBO ; (n=xxx) ; % ; ,?Squamous cell carcinoma, Histology,20,4,3,no,1:no,1:no,,0.723
1318,2360329,Table 1,BaselineCharacteristic,x.xx, ;  ; P ; ,?Squamous cell carcinoma, Histology,20,5,3,no,1:no,1:no,,0.848
1318,2360329,Table 1,BaselineCharacteristic,?Adenocarcinoma, ;  ; Characteristics ; ,?Adenocarcinoma, Histology,21,0,2,no,1:no,1:no,,0.871
1318,2360329,Table 1,BaselineCharacteristic,xxx,VIN/CARBO ; (n=xxx) ; n ; ,?Adenocarcinoma, Histology,21,1,3,no,1:no,1:no,,0.697
1318,2360329,Table 1,BaselineCharacteristic,xx,VIN/CARBO ; (n=xxx) ; % ; ,?Adenocarcinoma, Histology,21,2,3,no,1:no,1:no,,0.667
1318,2360329,Table 1,BaselineCharacteristic,xxx,GEM/CARBO ; (n=xxx) ; n ; ,?Adenocarcinoma, Histology,21,3,3,no,1:no,1:no,,0.703
1318,2360329,Table 1,BaselineCharacteristic,xx,GEM/CARBO ; (n=xxx) ; % ; ,?Adenocarcinoma, Histology,21,4,3,no,1:no,1:no,,0.675
1318,2360329,Table 1,BaselineCharacteristic,, ;  ; P ; ,?Adenocarcinoma, Histology,21,5,3,no,1:no,1:no,,0.876
1318,2360329,Table 1,BaselineCharacteristic,?Large cell carcinoma, ;  ; Characteristics ; ,?Large cell carcinoma, Histology,22,0,2,no,1:no,1:no,,0.885
1318,2360329,Table 1,BaselineCharacteristic,xx,VIN/CARBO ; (n=xxx) ; n ; ,?Large cell carcinoma, Histology,22,1,3,no,1:no,1:no,,0.747
1318,2360329,Table 1,BaselineCharacteristic,x,VIN/CARBO ; (n=xxx) ; % ; ,?Large cell carcinoma, Histology,22,2,3,no,1:no,1:no,,0.811
1318,2360329,Table 1,BaselineCharacteristic,xx,GEM/CARBO ; (n=xxx) ; n ; ,?Large cell carcinoma, Histology,22,3,3,no,1:no,1:no,,0.763
1318,2360329,Table 1,BaselineCharacteristic,x,GEM/CARBO ; (n=xxx) ; % ; ,?Large cell carcinoma, Histology,22,4,3,no,1:no,1:no,,0.817
1318,2360329,Table 1,BaselineCharacteristic,, ;  ; P ; ,?Large cell carcinoma, Histology,22,5,3,no,1:no,1:no,,0.894
1318,2360329,Table 1,BaselineCharacteristic,?Other, ;  ; Characteristics ; ,?Other, Histology,23,0,2,no,1:no,1:no,,0.876
1318,2360329,Table 1,BaselineCharacteristic,xx,VIN/CARBO ; (n=xxx) ; n ; ,?Other, Histology,23,1,3,no,1:no,1:no,,0.733
1318,2360329,Table 1,BaselineCharacteristic,xx,VIN/CARBO ; (n=xxx) ; % ; ,?Other, Histology,23,2,3,no,1:no,1:no,,0.68
1318,2360329,Table 1,BaselineCharacteristic,xx,GEM/CARBO ; (n=xxx) ; n ; ,?Other, Histology,23,3,3,no,1:no,1:no,,0.749
1318,2360329,Table 1,BaselineCharacteristic,xx,GEM/CARBO ; (n=xxx) ; % ; ,?Other, Histology,23,4,3,no,1:no,1:no,,0.688
1318,2360329,Table 1,BaselineCharacteristic,, ;  ; P ; ,?Other, Histology,23,5,3,no,1:no,1:no,,0.883
1345,2360517,Table 2,BaselineCharacteristic,N=xx,,None,None,0,0,12,no,1:no,1:no,,0.77
1345,2360517,Table 2,BaselineCharacteristic,,,N=xx,None,0,1,1,no,1:no,1:no,,0.709
1345,2360517,Table 2,BaselineCharacteristic,Age in years (mean),N=xx ; ,Age in years (mean),,1,0,2,no,1:no,1:no,,0.812
1345,2360517,Table 2,BaselineCharacteristic,xx.x?yrs (xx.x?yrs), ; ,Age in years (mean),,1,1,3,no,1:no,1:no,,0.662
1345,2360517,Table 2,BaselineCharacteristic,Sex ratio,N=xx ; ,Sex ratio,,2,0,2,no,1:no,1:no,,0.563
1345,2360517,Table 2,BaselineCharacteristic,xx males/x females, ; ,Sex ratio,,2,1,3,yes,2:yes,2:yes,,0.693
1345,2360517,Table 2,BaselineCharacteristic,,N=xx ; ,None,None,3,0,2,no,1:no,1:no,,0.816
1345,2360517,Table 2,BaselineCharacteristic,, ; ,None,None,3,1,3,no,1:no,1:no,,0.711
1345,2360517,Table 2,BaselineCharacteristic,Histology n (%),N=xx ; ,None,None,4,0,24,no,1:no,1:no,,0.725
1345,2360517,Table 2,BaselineCharacteristic,, ; ,Histology n (%),None,4,1,43,no,1:no,1:no,,0.66
1345,2360517,Table 2,BaselineCharacteristic,?Squamous cell carcinoma,N=xx ; ,?Squamous cell carcinoma, Histology n (%),5,0,2,no,1:no,1:no,,0.746
