ArticleId,PMCid,TableName,SpecPragmatics,CellContent,Header,Stub,SuperRow,rowN,columnN,function,hasGender
1318,2360329,Table 1,BaselineCharacteristic,n,GEM/CARBO ; (n=xxx) ; ,Characteristics,None,2,3,1,no
1318,2360329,Table 1,BaselineCharacteristic,%,GEM/CARBO ; (n=xxx) ; ,Characteristics,None,2,4,1,no
1318,2360329,Table 1,BaselineCharacteristic,P, ;  ; ,Characteristics,None,2,5,1,no
1318,2360329,Table 1,BaselineCharacteristic,Age (years), ;  ; Characteristics ; ,None,None,3,0,24,no
1318,2360329,Table 1,BaselineCharacteristic,Age (years),VIN/CARBO ; (n=xxx) ; n ; ,Age (years),None,3,1,43,no
1318,2360329,Table 1,BaselineCharacteristic,Age (years),VIN/CARBO ; (n=xxx) ; % ; ,Age (years),None,3,2,43,no
1318,2360329,Table 1,BaselineCharacteristic,Age (years),GEM/CARBO ; (n=xxx) ; n ; ,Age (years),None,3,3,43,no
1318,2360329,Table 1,BaselineCharacteristic,Age (years),GEM/CARBO ; (n=xxx) ; % ; ,Age (years),None,3,4,43,no
1318,2360329,Table 1,BaselineCharacteristic,Age (years), ;  ; P ; ,Age (years),None,3,5,43,no
1318,2360329,Table 1,BaselineCharacteristic,?Median, ;  ; Characteristics ; ,?Median, Age (years),4,0,2,no
1318,2360329,Table 1,BaselineCharacteristic,xx,VIN/CARBO ; (n=xxx) ; n ; ,?Median, Age (years),4,1,3,no
1318,2360329,Table 1,BaselineCharacteristic,xx,VIN/CARBO ; (n=xxx) ; % ; ,?Median, Age (years),4,2,3,no
1318,2360329,Table 1,BaselineCharacteristic,xx,GEM/CARBO ; (n=xxx) ; n ; ,?Median, Age (years),4,3,3,no
1318,2360329,Table 1,BaselineCharacteristic,xx,GEM/CARBO ; (n=xxx) ; % ; ,?Median, Age (years),4,4,3,no
1318,2360329,Table 1,BaselineCharacteristic,x.xx, ;  ; P ; ,?Median, Age (years),4,5,3,no
1318,2360329,Table 1,BaselineCharacteristic,?Range, ;  ; Characteristics ; ,?Range, Age (years),5,0,2,no
1318,2360329,Table 1,BaselineCharacteristic,, ;  ; P ; ,?Range, Age (years),5,5,3,no
1318,2360329,Table 1,BaselineCharacteristic,, ;  ; Characteristics ; ,None,None,6,0,2,no
1318,2360329,Table 1,BaselineCharacteristic,,VIN/CARBO ; (n=xxx) ; n ; ,None,None,6,1,3,no
1318,2360329,Table 1,BaselineCharacteristic,,VIN/CARBO ; (n=xxx) ; % ; ,None,None,6,2,3,no
1318,2360329,Table 1,BaselineCharacteristic,,GEM/CARBO ; (n=xxx) ; n ; ,None,None,6,3,3,no
1318,2360329,Table 1,BaselineCharacteristic,,GEM/CARBO ; (n=xxx) ; % ; ,None,None,6,4,3,no
1318,2360329,Table 1,BaselineCharacteristic,, ;  ; P ; ,None,None,6,5,3,no
1318,2360329,Table 1,BaselineCharacteristic,Sex, ;  ; Characteristics ; ,None,None,7,0,24,no
1318,2360329,Table 1,BaselineCharacteristic,Sex,VIN/CARBO ; (n=xxx) ; n ; ,Sex,None,7,1,43,no
1318,2360329,Table 1,BaselineCharacteristic,Sex,VIN/CARBO ; (n=xxx) ; % ; ,Sex,None,7,2,43,no
1318,2360329,Table 1,BaselineCharacteristic,Sex,GEM/CARBO ; (n=xxx) ; n ; ,Sex,None,7,3,43,no
1318,2360329,Table 1,BaselineCharacteristic,Sex,GEM/CARBO ; (n=xxx) ; % ; ,Sex,None,7,4,43,no
1318,2360329,Table 1,BaselineCharacteristic,Sex, ;  ; P ; ,Sex,None,7,5,43,no
1318,2360329,Table 1,BaselineCharacteristic,?Female, ;  ; Characteristics ; ,?Female, Sex,8,0,2,no
1318,2360329,Table 1,BaselineCharacteristic,xx,VIN/CARBO ; (n=xxx) ; n ; ,?Female, Sex,8,1,3,yes
1318,2360329,Table 1,BaselineCharacteristic,xx,VIN/CARBO ; (n=xxx) ; % ; ,?Female, Sex,8,2,3,yes
1318,2360329,Table 1,BaselineCharacteristic,xx,GEM/CARBO ; (n=xxx) ; n ; ,?Female, Sex,8,3,3,yes
1318,2360329,Table 1,BaselineCharacteristic,xx,GEM/CARBO ; (n=xxx) ; % ; ,?Female, Sex,8,4,3,yes
1318,2360329,Table 1,BaselineCharacteristic,x.xx, ;  ; P ; ,?Female, Sex,8,5,3,no
1318,2360329,Table 1,BaselineCharacteristic,?Male, ;  ; Characteristics ; ,?Male, Sex,9,0,2,no
1318,2360329,Table 1,BaselineCharacteristic,xxx,VIN/CARBO ; (n=xxx) ; n ; ,?Male, Sex,9,1,3,yes
1318,2360329,Table 1,BaselineCharacteristic,xx,VIN/CARBO ; (n=xxx) ; % ; ,?Male, Sex,9,2,3,yes
1318,2360329,Table 1,BaselineCharacteristic,xxx,GEM/CARBO ; (n=xxx) ; n ; ,?Male, Sex,9,3,3,yes
1318,2360329,Table 1,BaselineCharacteristic,xx,GEM/CARBO ; (n=xxx) ; % ; ,?Male, Sex,9,4,3,yes
1318,2360329,Table 1,BaselineCharacteristic,, ;  ; P ; ,?Male, Sex,9,5,3,no
1318,2360329,Table 1,BaselineCharacteristic,, ;  ; Characteristics ; ,None,None,10,0,2,no
1318,2360329,Table 1,BaselineCharacteristic,,VIN/CARBO ; (n=xxx) ; n ; ,None,None,10,1,3,no
1318,2360329,Table 1,BaselineCharacteristic,,VIN/CARBO ; (n=xxx) ; % ; ,None,None,10,2,3,no
1318,2360329,Table 1,BaselineCharacteristic,,GEM/CARBO ; (n=xxx) ; n ; ,None,None,10,3,3,no
1318,2360329,Table 1,BaselineCharacteristic,,GEM/CARBO ; (n=xxx) ; % ; ,None,None,10,4,3,no
1318,2360329,Table 1,BaselineCharacteristic,, ;  ; P ; ,None,None,10,5,3,no
1318,2360329,Table 1,BaselineCharacteristic,Performance status, ;  ; Characteristics ; ,None,None,11,0,24,no
1318,2360329,Table 1,BaselineCharacteristic,Performance status,VIN/CARBO ; (n=xxx) ; n ; ,Performance status,None,11,1,43,no
1318,2360329,Table 1,BaselineCharacteristic,Performance status,VIN/CARBO ; (n=xxx) ; % ; ,Performance status,None,11,2,43,no
1318,2360329,Table 1,BaselineCharacteristic,Performance status,GEM/CARBO ; (n=xxx) ; n ; ,Performance status,None,11,3,43,no
1318,2360329,Table 1,BaselineCharacteristic,Performance status,GEM/CARBO ; (n=xxx) ; % ; ,Performance status,None,11,4,43,no
1318,2360329,Table 1,BaselineCharacteristic,Performance status, ;  ; P ; ,Performance status,None,11,5,43,no
1318,2360329,Table 1,BaselineCharacteristic,?x/x, ;  ; Characteristics ; ,?x/x, Performance status,12,0,2,no
1318,2360329,Table 1,BaselineCharacteristic,xxx,VIN/CARBO ; (n=xxx) ; n ; ,?x/x, Performance status,12,1,3,no
1318,2360329,Table 1,BaselineCharacteristic,xx,VIN/CARBO ; (n=xxx) ; % ; ,?x/x, Performance status,12,2,3,no
1318,2360329,Table 1,BaselineCharacteristic,xxx,GEM/CARBO ; (n=xxx) ; n ; ,?x/x, Performance status,12,3,3,no
1318,2360329,Table 1,BaselineCharacteristic,xx,GEM/CARBO ; (n=xxx) ; % ; ,?x/x, Performance status,12,4,3,no
1318,2360329,Table 1,BaselineCharacteristic,x.xx, ;  ; P ; ,?x/x, Performance status,12,5,3,no
1318,2360329,Table 1,BaselineCharacteristic,?x, ;  ; Characteristics ; ,?x, Performance status,13,0,2,no
1318,2360329,Table 1,BaselineCharacteristic,xx,VIN/CARBO ; (n=xxx) ; n ; ,?x, Performance status,13,1,3,no
1318,2360329,Table 1,BaselineCharacteristic,xx,VIN/CARBO ; (n=xxx) ; % ; ,?x, Performance status,13,2,3,no
1318,2360329,Table 1,BaselineCharacteristic,xx,GEM/CARBO ; (n=xxx) ; n ; ,?x, Performance status,13,3,3,no
1318,2360329,Table 1,BaselineCharacteristic,xx,GEM/CARBO ; (n=xxx) ; % ; ,?x, Performance status,13,4,3,no
1318,2360329,Table 1,BaselineCharacteristic,, ;  ; P ; ,?x, Performance status,13,5,3,no
1318,2360329,Table 1,BaselineCharacteristic,, ;  ; Characteristics ; ,None,None,14,0,2,no
1318,2360329,Table 1,BaselineCharacteristic,,VIN/CARBO ; (n=xxx) ; n ; ,None,None,14,1,3,no
1318,2360329,Table 1,BaselineCharacteristic,,VIN/CARBO ; (n=xxx) ; % ; ,None,None,14,2,3,no
1318,2360329,Table 1,BaselineCharacteristic,,GEM/CARBO ; (n=xxx) ; n ; ,None,None,14,3,3,no
1318,2360329,Table 1,BaselineCharacteristic,,GEM/CARBO ; (n=xxx) ; % ; ,None,None,14,4,3,no
1318,2360329,Table 1,BaselineCharacteristic,, ;  ; P ; ,None,None,14,5,3,no
1318,2360329,Table 1,BaselineCharacteristic,Extent of disease, ;  ; Characteristics ; ,None,None,15,0,24,no
1318,2360329,Table 1,BaselineCharacteristic,Extent of disease,VIN/CARBO ; (n=xxx) ; n ; ,Extent of disease,None,15,1,43,no
1318,2360329,Table 1,BaselineCharacteristic,Extent of disease,VIN/CARBO ; (n=xxx) ; % ; ,Extent of disease,None,15,2,43,no
1318,2360329,Table 1,BaselineCharacteristic,Extent of disease,GEM/CARBO ; (n=xxx) ; n ; ,Extent of disease,None,15,3,43,no
1318,2360329,Table 1,BaselineCharacteristic,Extent of disease,GEM/CARBO ; (n=xxx) ; % ; ,Extent of disease,None,15,4,43,no
1318,2360329,Table 1,BaselineCharacteristic,Extent of disease, ;  ; P ; ,Extent of disease,None,15,5,43,no
1318,2360329,Table 1,BaselineCharacteristic,?Stage IIIB, ;  ; Characteristics ; ,?Stage IIIB, Extent of disease,16,0,2,no
1318,2360329,Table 1,BaselineCharacteristic,xx,VIN/CARBO ; (n=xxx) ; n ; ,?Stage IIIB, Extent of disease,16,1,3,no
1318,2360329,Table 1,BaselineCharacteristic,xx,VIN/CARBO ; (n=xxx) ; % ; ,?Stage IIIB, Extent of disease,16,2,3,no
1318,2360329,Table 1,BaselineCharacteristic,xx,GEM/CARBO ; (n=xxx) ; n ; ,?Stage IIIB, Extent of disease,16,3,3,no
1318,2360329,Table 1,BaselineCharacteristic,xx,GEM/CARBO ; (n=xxx) ; % ; ,?Stage IIIB, Extent of disease,16,4,3,no
1318,2360329,Table 1,BaselineCharacteristic,x.xx, ;  ; P ; ,?Stage IIIB, Extent of disease,16,5,3,no
1318,2360329,Table 1,BaselineCharacteristic,?Stage IV, ;  ; Characteristics ; ,?Stage IV, Extent of disease,17,0,2,no
1318,2360329,Table 1,BaselineCharacteristic,xxx,VIN/CARBO ; (n=xxx) ; n ; ,?Stage IV, Extent of disease,17,1,3,no
1318,2360329,Table 1,BaselineCharacteristic,xx,VIN/CARBO ; (n=xxx) ; % ; ,?Stage IV, Extent of disease,17,2,3,no
1318,2360329,Table 1,BaselineCharacteristic,xxx,GEM/CARBO ; (n=xxx) ; n ; ,?Stage IV, Extent of disease,17,3,3,no
1318,2360329,Table 1,BaselineCharacteristic,xx,GEM/CARBO ; (n=xxx) ; % ; ,?Stage IV, Extent of disease,17,4,3,no
1318,2360329,Table 1,BaselineCharacteristic,, ;  ; P ; ,?Stage IV, Extent of disease,17,5,3,no
1318,2360329,Table 1,BaselineCharacteristic,, ;  ; Characteristics ; ,None,None,18,0,2,no
1318,2360329,Table 1,BaselineCharacteristic,,VIN/CARBO ; (n=xxx) ; n ; ,None,None,18,1,3,no
1318,2360329,Table 1,BaselineCharacteristic,,VIN/CARBO ; (n=xxx) ; % ; ,None,None,18,2,3,no
1318,2360329,Table 1,BaselineCharacteristic,,GEM/CARBO ; (n=xxx) ; n ; ,None,None,18,3,3,no
1318,2360329,Table 1,BaselineCharacteristic,,GEM/CARBO ; (n=xxx) ; % ; ,None,None,18,4,3,no
1318,2360329,Table 1,BaselineCharacteristic,, ;  ; P ; ,None,None,18,5,3,no
1318,2360329,Table 1,BaselineCharacteristic,Histology, ;  ; Characteristics ; ,None,None,19,0,24,no
1318,2360329,Table 1,BaselineCharacteristic,Histology,VIN/CARBO ; (n=xxx) ; n ; ,Histology,None,19,1,43,no
1318,2360329,Table 1,BaselineCharacteristic,Histology,VIN/CARBO ; (n=xxx) ; % ; ,Histology,None,19,2,43,no
1318,2360329,Table 1,BaselineCharacteristic,Histology,GEM/CARBO ; (n=xxx) ; n ; ,Histology,None,19,3,43,no
1318,2360329,Table 1,BaselineCharacteristic,Histology,GEM/CARBO ; (n=xxx) ; % ; ,Histology,None,19,4,43,no
1318,2360329,Table 1,BaselineCharacteristic,Histology, ;  ; P ; ,Histology,None,19,5,43,no
1318,2360329,Table 1,BaselineCharacteristic,?Squamous cell carcinoma, ;  ; Characteristics ; ,?Squamous cell carcinoma, Histology,20,0,2,no
1318,2360329,Table 1,BaselineCharacteristic,xx,VIN/CARBO ; (n=xxx) ; n ; ,?Squamous cell carcinoma, Histology,20,1,3,no
1318,2360329,Table 1,BaselineCharacteristic,xx,VIN/CARBO ; (n=xxx) ; % ; ,?Squamous cell carcinoma, Histology,20,2,3,no
1318,2360329,Table 1,BaselineCharacteristic,xx,GEM/CARBO ; (n=xxx) ; n ; ,?Squamous cell carcinoma, Histology,20,3,3,no
1318,2360329,Table 1,BaselineCharacteristic,xx,GEM/CARBO ; (n=xxx) ; % ; ,?Squamous cell carcinoma, Histology,20,4,3,no
1318,2360329,Table 1,BaselineCharacteristic,x.xx, ;  ; P ; ,?Squamous cell carcinoma, Histology,20,5,3,no
1318,2360329,Table 1,BaselineCharacteristic,?Adenocarcinoma, ;  ; Characteristics ; ,?Adenocarcinoma, Histology,21,0,2,no
1318,2360329,Table 1,BaselineCharacteristic,xxx,VIN/CARBO ; (n=xxx) ; n ; ,?Adenocarcinoma, Histology,21,1,3,no
1318,2360329,Table 1,BaselineCharacteristic,xx,VIN/CARBO ; (n=xxx) ; % ; ,?Adenocarcinoma, Histology,21,2,3,no
1318,2360329,Table 1,BaselineCharacteristic,xxx,GEM/CARBO ; (n=xxx) ; n ; ,?Adenocarcinoma, Histology,21,3,3,no
1318,2360329,Table 1,BaselineCharacteristic,xx,GEM/CARBO ; (n=xxx) ; % ; ,?Adenocarcinoma, Histology,21,4,3,no
1318,2360329,Table 1,BaselineCharacteristic,, ;  ; P ; ,?Adenocarcinoma, Histology,21,5,3,no
1318,2360329,Table 1,BaselineCharacteristic,?Large cell carcinoma, ;  ; Characteristics ; ,?Large cell carcinoma, Histology,22,0,2,no
1318,2360329,Table 1,BaselineCharacteristic,xx,VIN/CARBO ; (n=xxx) ; n ; ,?Large cell carcinoma, Histology,22,1,3,no
1318,2360329,Table 1,BaselineCharacteristic,x,VIN/CARBO ; (n=xxx) ; % ; ,?Large cell carcinoma, Histology,22,2,3,no
1318,2360329,Table 1,BaselineCharacteristic,xx,GEM/CARBO ; (n=xxx) ; n ; ,?Large cell carcinoma, Histology,22,3,3,no
1318,2360329,Table 1,BaselineCharacteristic,x,GEM/CARBO ; (n=xxx) ; % ; ,?Large cell carcinoma, Histology,22,4,3,no
1318,2360329,Table 1,BaselineCharacteristic,, ;  ; P ; ,?Large cell carcinoma, Histology,22,5,3,no
1318,2360329,Table 1,BaselineCharacteristic,?Other, ;  ; Characteristics ; ,?Other, Histology,23,0,2,no
1318,2360329,Table 1,BaselineCharacteristic,xx,VIN/CARBO ; (n=xxx) ; n ; ,?Other, Histology,23,1,3,no
1318,2360329,Table 1,BaselineCharacteristic,xx,VIN/CARBO ; (n=xxx) ; % ; ,?Other, Histology,23,2,3,no
1318,2360329,Table 1,BaselineCharacteristic,xx,GEM/CARBO ; (n=xxx) ; n ; ,?Other, Histology,23,3,3,no
1318,2360329,Table 1,BaselineCharacteristic,xx,GEM/CARBO ; (n=xxx) ; % ; ,?Other, Histology,23,4,3,no
1318,2360329,Table 1,BaselineCharacteristic,, ;  ; P ; ,?Other, Histology,23,5,3,no
1345,2360517,Table 2,BaselineCharacteristic,N=xx,,None,None,0,0,12,no
1345,2360517,Table 2,BaselineCharacteristic,,,N=xx,None,0,1,1,no
1345,2360517,Table 2,BaselineCharacteristic,Age in years (mean),N=xx ; ,Age in years (mean),,1,0,2,no
1345,2360517,Table 2,BaselineCharacteristic,xx.x?yrs (xx.x?yrs), ; ,Age in years (mean),,1,1,3,no
1345,2360517,Table 2,BaselineCharacteristic,Sex ratio,N=xx ; ,Sex ratio,,2,0,2,no
1345,2360517,Table 2,BaselineCharacteristic,xx males/x females, ; ,Sex ratio,,2,1,3,yes
1345,2360517,Table 2,BaselineCharacteristic,,N=xx ; ,None,None,3,0,2,no
1345,2360517,Table 2,BaselineCharacteristic,, ; ,None,None,3,1,3,no
1345,2360517,Table 2,BaselineCharacteristic,Histology n (%),N=xx ; ,None,None,4,0,24,no
1345,2360517,Table 2,BaselineCharacteristic,, ; ,Histology n (%),None,4,1,43,no
1345,2360517,Table 2,BaselineCharacteristic,?Squamous cell carcinoma,N=xx ; ,?Squamous cell carcinoma, Histology n (%),5,0,2,no
1345,2360517,Table 2,BaselineCharacteristic,xx (xx.x%), ; ,?Squamous cell carcinoma, Histology n (%),5,1,3,no
1345,2360517,Table 2,BaselineCharacteristic,?Adenocarcinoma,N=xx ; ,?Adenocarcinoma, Histology n (%),6,0,2,no
1345,2360517,Table 2,BaselineCharacteristic,x (x.x%), ; ,?Adenocarcinoma, Histology n (%),6,1,3,no
1345,2360517,Table 2,BaselineCharacteristic,?Poor differenced,N=xx ; ,?Poor differenced, Histology n (%),7,0,2,no
1345,2360517,Table 2,BaselineCharacteristic,x (x.x%), ; ,?Poor differenced, Histology n (%),7,1,3,no
1345,2360517,Table 2,BaselineCharacteristic,,N=xx ; ,None,None,8,0,2,no
1345,2360517,Table 2,BaselineCharacteristic,, ; ,None,None,8,1,3,no
1345,2360517,Table 2,BaselineCharacteristic,Tumour n (%),N=xx ; ,None,None,9,0,24,no
1345,2360517,Table 2,BaselineCharacteristic,, ; ,Tumour n (%),None,9,1,43,no
1345,2360517,Table 2,BaselineCharacteristic,?Proximal,N=xx ; ,?Proximal, Tumour n (%),10,0,2,no
1345,2360517,Table 2,BaselineCharacteristic,xx (xx.x%), ; ,?Proximal, Tumour n (%),10,1,3,no
1345,2360517,Table 2,BaselineCharacteristic,?Middle,N=xx ; ,?Middle, Tumour n (%),11,0,2,no
1345,2360517,Table 2,BaselineCharacteristic,xx (xx.x%), ; ,?Middle, Tumour n (%),11,1,3,no
1345,2360517,Table 2,BaselineCharacteristic,?Distal,N=xx ; ,?Distal, Tumour n (%),12,0,2,no
1345,2360517,Table 2,BaselineCharacteristic,x (xx.x%), ; ,?Distal, Tumour n (%),12,1,3,no
1345,2360517,Table 2,BaselineCharacteristic,,N=xx ; ,None,None,13,0,2,no
1345,2360517,Table 2,BaselineCharacteristic,, ; ,None,None,13,1,3,no
1345,2360517,Table 2,BaselineCharacteristic,Dysphagia (Atkinson score): n (%),N=xx ; ,None,None,14,0,24,no
1345,2360517,Table 2,BaselineCharacteristic,, ; ,Dysphagia (Atkinson score): n (%),None,14,1,43,no
1345,2360517,Table 2,BaselineCharacteristic,?Grade>x,N=xx ; ,?Grade>x, Dysphagia (Atkinson score): n (%),15,0,2,no
1345,2360517,Table 2,BaselineCharacteristic,xx (xx.x%), ; ,?Grade>x, Dysphagia (Atkinson score): n (%),15,1,3,no
1345,2360517,Table 2,BaselineCharacteristic,,N=xx ; ,None,None,16,0,2,no
1345,2360517,Table 2,BaselineCharacteristic,, ; ,None,None,16,1,3,no
1345,2360517,Table 2,BaselineCharacteristic,Performance status ECOG: n (%),N=xx ; ,None,None,17,0,24,no
1345,2360517,Table 2,BaselineCharacteristic,, ; ,Performance status ECOG: n (%),None,17,1,43,no
1345,2360517,Table 2,BaselineCharacteristic,?x,N=xx ; ,?x, Performance status ECOG: n (%),18,0,2,no
1345,2360517,Table 2,BaselineCharacteristic,xx (xx.x%), ; ,?x, Performance status ECOG: n (%),18,1,3,no
1345,2360517,Table 2,BaselineCharacteristic,,N=xx ; ,None,None,20,0,2,no
1345,2360517,Table 2,BaselineCharacteristic,, ; ,None,None,20,1,3,no
1345,2360517,Table 2,BaselineCharacteristic,Weight loss n (%),N=xx ; ,None,None,21,0,24,no
1345,2360517,Table 2,BaselineCharacteristic,, ; ,Weight loss n (%),None,21,1,43,no
1345,2360517,Table 2,BaselineCharacteristic,?<xx%,N=xx ; ,?<xx%, Weight loss n (%),22,0,2,no
1345,2360517,Table 2,BaselineCharacteristic,xx (xx.x%), ; ,?<xx%, Weight loss n (%),22,1,3,no
1345,2360517,Table 2,BaselineCharacteristic,?>xx%,N=xx ; ,?>xx%, Weight loss n (%),23,0,2,no
1345,2360517,Table 2,BaselineCharacteristic,xx (xx.x%), ; ,?>xx%, Weight loss n (%),23,1,3,no
1345,2360517,Table 2,BaselineCharacteristic,,N=xx ; ,None,None,24,0,2,no
1345,2360517,Table 2,BaselineCharacteristic,, ; ,None,None,24,1,3,no
1345,2360517,Table 2,BaselineCharacteristic,"Tumour stage, UICC xxxx: n (%)",N=xx ; ,None,None,25,0,24,no
1345,2360517,Table 2,BaselineCharacteristic,, ; ,"Tumour stage, UICC xxxx: n (%)",None,25,1,43,no
1345,2360517,Table 2,BaselineCharacteristic,?Stage I,N=xx ; ,?Stage I," Tumour stage, UICC xxxx: n (%)",26,0,2,no
1345,2360517,Table 2,BaselineCharacteristic,xx (xx.x%), ; ,?Stage I," Tumour stage, UICC xxxx: n (%)",26,1,3,no
1345,2360517,Table 2,BaselineCharacteristic,?Stage II,N=xx ; ,?Stage II," Tumour stage, UICC xxxx: n (%)",27,0,2,no
1345,2360517,Table 2,BaselineCharacteristic,xx (xx.x%), ; ,?Stage II," Tumour stage, UICC xxxx: n (%)",27,1,3,no
1345,2360517,Table 2,BaselineCharacteristic,?Stage III,N=xx ; ,?Stage III," Tumour stage, UICC xxxx: n (%)",28,0,2,no
1345,2360517,Table 2,BaselineCharacteristic,xx (xx.x%), ; ,?Stage III," Tumour stage, UICC xxxx: n (%)",28,1,3,no
1345,2360517,Table 2,BaselineCharacteristic,?Serum albumin (mean in g?l?x),N=xx ; ,?Serum albumin (mean in g?l?x)," Tumour stage, UICC xxxx: n (%)",29,0,2,no
1345,2360517,Table 2,BaselineCharacteristic,xx.x?g?l?x, ; ,?Serum albumin (mean in g?l?x)," Tumour stage, UICC xxxx: n (%)",29,1,3,no
1345,2360517,Table 2,BaselineCharacteristic,"?Tumour diameter (CT scan, median in mm)",N=xx ; ,"?Tumour diameter (CT scan, median in mm)"," Tumour stage, UICC xxxx: n (%)",30,0,2,no
1345,2360517,Table 2,BaselineCharacteristic,xx.x?mm, ; ,"?Tumour diameter (CT scan, median in mm)"," Tumour stage, UICC xxxx: n (%)",30,1,3,no
1345,2360517,Table 2,BaselineCharacteristic,,N=xx ; ,None,None,31,0,2,no
1345,2360517,Table 2,BaselineCharacteristic,, ; ,None,None,31,1,3,no
1345,2360517,Table 2,BaselineCharacteristic,Endoscopic Ultrasonography (n=xx),N=xx ; ,None,None,32,0,24,no
1345,2360517,Table 2,BaselineCharacteristic,, ; ,Endoscopic Ultrasonography (n=xx),None,32,1,43,no
1345,2360517,Table 2,BaselineCharacteristic,?Tx,N=xx ; ,?Tx, Endoscopic Ultrasonography (n=xx),33,0,2,no
1345,2360517,Table 2,BaselineCharacteristic,x (xx%), ; ,?Tx, Endoscopic Ultrasonography (n=xx),33,1,3,no
1345,2360517,Table 2,BaselineCharacteristic,?N+,N=xx ; ,?N+, Endoscopic Ultrasonography (n=xx),34,0,2,no
1345,2360517,Table 2,BaselineCharacteristic,x (xx%), ; ,?N+, Endoscopic Ultrasonography (n=xx),34,1,3,no
1345,2360517,Table 2,BaselineCharacteristic,?Mxa (celiac node),N=xx ; ,?Mxa (celiac node), Endoscopic Ultrasonography (n=xx),35,0,2,no
1345,2360517,Table 2,BaselineCharacteristic,x (x.x%), ; ,?Mxa (celiac node), Endoscopic Ultrasonography (n=xx),35,1,3,no
1347,2360530,Table 1,BaselineCharacteristic,Characteristic,,None,None,0,0,12,no
1347,2360530,Table 1,BaselineCharacteristic,N,,Characteristic,None,0,1,1,no
1347,2360530,Table 1,BaselineCharacteristic,(%),,Characteristic,None,0,2,1,no
1347,2360530,Table 1,BaselineCharacteristic,Included,Characteristic ; ,Included,,1,0,2,no
1347,2360530,Table 1,BaselineCharacteristic,xx,N ; ,Included,,1,1,3,no
1347,2360530,Table 1,BaselineCharacteristic,,(%) ; ,Included,,1,2,3,no
1347,2360530,Table 1,BaselineCharacteristic,,Characteristic ; ,None,None,2,0,2,no
1347,2360530,Table 1,BaselineCharacteristic,,N ; ,None,None,2,1,3,no
1347,2360530,Table 1,BaselineCharacteristic,,(%) ; ,None,None,2,2,3,no
1347,2360530,Table 1,BaselineCharacteristic,Age (years),Characteristic ; ,None,None,3,0,24,no
