ArticleId,PMCid,TableName,SpecPragmatics,CellContent,Header,Stub,SuperRow,rowN,columnN,function,hasAge,actual,predicted,error,prediction
3276,2894820,Table 4,BaselineCharacteristic,x.xx,Intervention(mean) ; ,,,3,3,3,No,1:No,2:yes,+,0.69
3276,2894820,Table 4,BaselineCharacteristic,xx.x,Intervention(mean) ; ,,,4,3,3,No,1:No,2:yes,+,0.56
3276,2894820,Table 4,BaselineCharacteristic,x.xx,Intervention(mean) ; ,,,5,3,3,No,1:No,2:yes,+,0.56
3276,2894820,Table 4,BaselineCharacteristic,x.xx,Intervention(mean) ; ,,,6,3,3,No,1:No,2:yes,+,0.53
3276,2894820,Table 4,BaselineCharacteristic,x.xx,Intervention(mean) ; ,,,7,3,3,No,1:No,2:yes,+,0.51
3291,2902493,Table 1,BaselineCharacteristic,,xx ; xx [xx-xx] ; ,None,None,2,2,,No,1:No,2:yes,+,0.548
3291,2902493,Table 1,BaselineCharacteristic,xx (xx%),xx ; xx [xx-xx] ;  ; ,Stage T,,3,2,,No,1:No,2:yes,+,0.513
3324,2910694,Table 1,BaselineCharacteristic,,Number ; xx (range xx-xx) ; ,None,None,2,1,,No,1:No,2:yes,+,0.685
3324,2910694,Table 1,BaselineCharacteristic,x,Number ; xx (range xx-xx) ;  ; ,None,None,3,1,,No,1:No,2:yes,+,0.501
3561,2990606,Table 1,BaselineCharacteristic,"Age in years, median (range)",,"Age in years, median (range)",,4,0,2,No,1:No,2:yes,+,0.618
3950,3080287,Table 2,BaselineCharacteristic,xx,median dose/GyE or Gy ; ,Cxx,,1,1,3,No,1:No,2:yes,+,0.59
3950,3080287,Table 2,BaselineCharacteristic,xx,median dose/GyE or Gy ; ,IMRT,,2,1,3,No,1:No,2:yes,+,0.59
3950,3080287,Table 2,BaselineCharacteristic,xx,median dose/GyE or Gy ; ,total,,3,1,43,No,1:No,2:yes,+,0.55
3974,3086082,Table 1,BaselineCharacteristic,"Age, in years, median (range)",Parameter ; ,None,None,1,0,24,No,1:No,2:yes,+,0.665
3974,3086082,Table 1,BaselineCharacteristic,"Age, in years, median (range)", ; ,"Age, in years, median (range)",None,1,1,43,No,1:No,2:yes,+,0.745
3974,3086082,Table 1,BaselineCharacteristic,?Median,Parameter ; ,?Median," Age, in years, median (range)",2,0,2,No,1:No,2:yes,+,0.578
3974,3086082,Table 1,BaselineCharacteristic,"?Minimum, maximum",Parameter ; ,"?Minimum, maximum"," Age, in years, median (range)",3,0,2,No,1:No,2:yes,+,0.588
4011,3097354,Table 1,BaselineCharacteristic,"Intervention group, N?=?xx",,"Intervention group, N?=?xx",None,0,2,1,No,1:No,2:yes,+,0.53
4011,3097354,Table 1,BaselineCharacteristic,"Control group, N?=?xx",,"Intervention group, N?=?xx",None,0,3,1,No,1:No,2:yes,+,0.52
4011,3097354,Table 1,BaselineCharacteristic,"Control group, N?=?xx",,"Intervention group, N?=?xx",None,0,4,1,No,1:No,2:yes,+,0.52
4011,3097354,Table 1,BaselineCharacteristic,"Age (median, range)","Intervention group, N?=?xx ; ","Age (median, range)",None,1,0,2,No,1:No,2:yes,+,0.672
4011,3097354,Table 1,BaselineCharacteristic,,"Intervention group, N?=?xx ; ","Age (median, range)",None,1,1,3,No,1:No,2:yes,+,0.83
4011,3097354,Table 1,BaselineCharacteristic,,"Control group, N?=?xx ; ","Age (median, range)",None,1,3,3,No,1:No,2:yes,+,0.81
4185,3152943,Table 1,BaselineCharacteristic,"Canakinumab xxx mg SC qxwk, n = xx",,None,None,0,1,,No,1:No,2:yes,+,0.792
4185,3152943,Table 1,BaselineCharacteristic,"Canakinumab xxx mg SC qxwk, n = xx",,None,None,0,2,,No,1:No,2:yes,+,0.814
4185,3152943,Table 1,BaselineCharacteristic,"Canakinumab xxx mg SC qxwk + xxx mg IV loading dose, n = xx",,None,None,0,3,,No,1:No,2:yes,+,0.762
4185,3152943,Table 1,BaselineCharacteristic,xx (xx.x),"Canakinumab xxx mg SC qxwk, n = xx ; ",None,None,1,1,,No,1:No,2:yes,+,0.859
4185,3152943,Table 1,BaselineCharacteristic,xx (xx.x),"Canakinumab xxx mg SC qxwk, n = xx ; ",None,None,1,2,,No,1:No,2:yes,+,0.871
4185,3152943,Table 1,BaselineCharacteristic,xx (xx.x),"Canakinumab xxx mg SC qxwk + xxx mg IV loading dose, n = xx ; ",None,None,1,3,,No,1:No,2:yes,+,0.847
4185,3152943,Table 1,BaselineCharacteristic,,"Canakinumab xxx mg SC qxwk, n = xx ; xx (xx.x) ; ",None,None,2,1,,No,1:No,2:yes,+,0.859
4185,3152943,Table 1,BaselineCharacteristic,,"Canakinumab xxx mg SC qxwk, n = xx ; xx (xx.x) ; ",None,None,2,2,,No,1:No,2:yes,+,0.871
4185,3152943,Table 1,BaselineCharacteristic,,"Canakinumab xxx mg SC qxwk + xxx mg IV loading dose, n = xx ; xx (xx.x) ; ",None,None,2,3,,No,1:No,2:yes,+,0.847
4185,3152943,Table 1,BaselineCharacteristic,"Age, mean (SD) years","Variable ; Female sex, n (%) ;  ; ",None,None,3,0,,No,1:No,2:yes,+,0.547
4185,3152943,Table 1,BaselineCharacteristic,,"Variable ; Female sex, n (%) ;  ; Age, mean (SD) years ; ",None,None,4,0,,No,1:No,2:yes,+,0.547
4185,3152943,Table 1,BaselineCharacteristic,,"Canakinumab xxx mg SC qxwk, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ; ",None,None,4,1,,No,1:No,2:yes,+,0.805
4185,3152943,Table 1,BaselineCharacteristic,,"Canakinumab xxx mg SC qxwk, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ; ",None,None,4,2,,No,1:No,2:yes,+,0.817
4185,3152943,Table 1,BaselineCharacteristic,,"Canakinumab xxx mg SC qxwk + xxx mg IV loading dose, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ; ",None,None,4,3,,No,1:No,2:yes,+,0.792
4185,3152943,Table 1,BaselineCharacteristic,"Duration of RA, mean (SD) years","Variable ; Female sex, n (%) ;  ; Age, mean (SD) years ;  ; ",None,None,5,0,,No,1:No,2:yes,+,0.517
4185,3152943,Table 1,BaselineCharacteristic,xx.xx (x.xxx),"Canakinumab xxx mg SC qxwk, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ;  ; ",None,None,5,1,,No,1:No,2:yes,+,0.805
4185,3152943,Table 1,BaselineCharacteristic,xx.xx (x.xxx),"Canakinumab xxx mg SC qxwk, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ;  ; ",None,None,5,2,,No,1:No,2:yes,+,0.817
4185,3152943,Table 1,BaselineCharacteristic,x.xx (x.xxx),"Canakinumab xxx mg SC qxwk + xxx mg IV loading dose, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ;  ; ",None,None,5,3,,No,1:No,2:yes,+,0.792
4185,3152943,Table 1,BaselineCharacteristic,,"Canakinumab xxx mg SC qxwk, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ;  ; xx.xx (x.xxx) ; ",None,None,6,1,,No,1:No,2:yes,+,0.775
4185,3152943,Table 1,BaselineCharacteristic,,"Canakinumab xxx mg SC qxwk, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ;  ; xx.xx (x.xxx) ; ",None,None,6,2,,No,1:No,2:yes,+,0.787
4185,3152943,Table 1,BaselineCharacteristic,,"Canakinumab xxx mg SC qxwk + xxx mg IV loading dose, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ;  ; x.xx (x.xxx) ; ",None,None,6,3,,No,1:No,2:yes,+,0.762
4185,3152943,Table 1,BaselineCharacteristic,,"Canakinumab xxx mg SC qxwk, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ;  ; xx.xx (x.xxx) ;  ; ",None,None,7,1,,No,1:No,2:yes,+,0.766
4185,3152943,Table 1,BaselineCharacteristic,,"Canakinumab xxx mg SC qxwk, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ;  ; xx.xx (x.xxx) ;  ; ",None,None,7,2,,No,1:No,2:yes,+,0.778
4185,3152943,Table 1,BaselineCharacteristic,,"Canakinumab xxx mg SC qxwk + xxx mg IV loading dose, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ;  ; x.xx (x.xxx) ;  ; ",None,None,7,3,,No,1:No,2:yes,+,0.753
4185,3152943,Table 1,BaselineCharacteristic,,"Canakinumab xxx mg SC qxwk, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ;  ; xx.xx (x.xxx) ;  ; ",None,None,8,1,,No,1:No,2:yes,+,0.755
4185,3152943,Table 1,BaselineCharacteristic,,"Canakinumab xxx mg SC qxwk, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ;  ; xx.xx (x.xxx) ;  ; ",None,None,8,2,,No,1:No,2:yes,+,0.767
4185,3152943,Table 1,BaselineCharacteristic,,"Canakinumab xxx mg SC qxwk + xxx mg IV loading dose, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ;  ; x.xx (x.xxx) ;  ; ",None,None,8,3,,No,1:No,2:yes,+,0.743
4185,3152943,Table 1,BaselineCharacteristic,?x,"Variable ; Female sex, n (%) ;  ; Age, mean (SD) years ;  ; Duration of RA, mean (SD) years ;  ; ",?x, ,9,0,,No,1:No,2:yes,+,0.506
4185,3152943,Table 1,BaselineCharacteristic,xx (xx.x),"Canakinumab xxx mg SC qxwk, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ;  ; xx.xx (x.xxx) ;  ; ",?x, ,9,1,,No,1:No,2:yes,+,0.725
4185,3152943,Table 1,BaselineCharacteristic,xx (xx.x),"Canakinumab xxx mg SC qxwk, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ;  ; xx.xx (x.xxx) ;  ; ",?x, ,9,2,,No,1:No,2:yes,+,0.737
4185,3152943,Table 1,BaselineCharacteristic,xx (xx.x),"Canakinumab xxx mg SC qxwk + xxx mg IV loading dose, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ;  ; x.xx (x.xxx) ;  ; ",?x, ,9,3,,No,1:No,2:yes,+,0.713
4185,3152943,Table 1,BaselineCharacteristic,,"Canakinumab xxx mg SC qxwk, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ;  ; xx.xx (x.xxx) ;  ; ",None,None,10,1,,No,1:No,2:yes,+,0.657
4185,3152943,Table 1,BaselineCharacteristic,,"Canakinumab xxx mg SC qxwk, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ;  ; xx.xx (x.xxx) ;  ; ",None,None,10,2,,No,1:No,2:yes,+,0.669
4185,3152943,Table 1,BaselineCharacteristic,,"Canakinumab xxx mg SC qxwk + xxx mg IV loading dose, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ;  ; x.xx (x.xxx) ;  ; ",None,None,10,3,,No,1:No,2:yes,+,0.653
4185,3152943,Table 1,BaselineCharacteristic,xx (xx.x),"Canakinumab xxx mg SC qxwk, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ;  ; xx.xx (x.xxx) ;  ; ",?x, ,11,1,,No,1:No,2:yes,+,0.647
4185,3152943,Table 1,BaselineCharacteristic,xx (xx.x),"Canakinumab xxx mg SC qxwk, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ;  ; xx.xx (x.xxx) ;  ; ",?x, ,11,2,,No,1:No,2:yes,+,0.659
4185,3152943,Table 1,BaselineCharacteristic,xx (xx.x),"Canakinumab xxx mg SC qxwk + xxx mg IV loading dose, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ;  ; x.xx (x.xxx) ;  ; ",?x, ,11,3,,No,1:No,2:yes,+,0.643
4185,3152943,Table 1,BaselineCharacteristic,,"Canakinumab xxx mg SC qxwk, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ;  ; xx.xx (x.xxx) ;  ; ",None,None,12,1,,No,1:No,2:yes,+,0.647
4185,3152943,Table 1,BaselineCharacteristic,,"Canakinumab xxx mg SC qxwk, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ;  ; xx.xx (x.xxx) ;  ; ",None,None,12,2,,No,1:No,2:yes,+,0.659
4185,3152943,Table 1,BaselineCharacteristic,,"Canakinumab xxx mg SC qxwk + xxx mg IV loading dose, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ;  ; x.xx (x.xxx) ;  ; ",None,None,12,3,,No,1:No,2:yes,+,0.643
4185,3152943,Table 1,BaselineCharacteristic,x (x.x),"Canakinumab xxx mg SC qxwk, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ;  ; xx.xx (x.xxx) ;  ; ",?> x, ,13,1,,No,1:No,2:yes,+,0.617
4185,3152943,Table 1,BaselineCharacteristic,x (x.x),"Canakinumab xxx mg SC qxwk, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ;  ; xx.xx (x.xxx) ;  ; ",?> x, ,13,2,,No,1:No,2:yes,+,0.636
4185,3152943,Table 1,BaselineCharacteristic,x (x.x),"Canakinumab xxx mg SC qxwk + xxx mg IV loading dose, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ;  ; x.xx (x.xxx) ;  ; ",?> x, ,13,3,,No,1:No,2:yes,+,0.611
4185,3152943,Table 1,BaselineCharacteristic,,"Canakinumab xxx mg SC qxwk, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ;  ; xx.xx (x.xxx) ;  ; ",None,None,14,1,,No,1:No,2:yes,+,0.637
4185,3152943,Table 1,BaselineCharacteristic,,"Canakinumab xxx mg SC qxwk, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ;  ; xx.xx (x.xxx) ;  ; ",None,None,14,2,,No,1:No,2:yes,+,0.649
4185,3152943,Table 1,BaselineCharacteristic,,"Canakinumab xxx mg SC qxwk + xxx mg IV loading dose, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ;  ; x.xx (x.xxx) ;  ; ",None,None,14,3,,No,1:No,2:yes,+,0.633
4185,3152943,Table 1,BaselineCharacteristic,x.xxx (x.xxxx),"Canakinumab xxx mg SC qxwk, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ;  ; xx.xx (x.xxx) ;  ; ","DASxx, mean (SD) score",,15,1,,No,1:No,2:yes,+,0.724
4185,3152943,Table 1,BaselineCharacteristic,x.xxx (x.xxx),"Canakinumab xxx mg SC qxwk, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ;  ; xx.xx (x.xxx) ;  ; ","DASxx, mean (SD) score",,15,2,,No,1:No,2:yes,+,0.743
4185,3152943,Table 1,BaselineCharacteristic,x.xxx (x.xxxx),"Canakinumab xxx mg SC qxwk + xxx mg IV loading dose, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ;  ; x.xx (x.xxx) ;  ; ","DASxx, mean (SD) score",,15,3,,No,1:No,2:yes,+,0.708
4185,3152943,Table 1,BaselineCharacteristic,x.xxx (x.xxxx),"Placebo, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ;  ; x.xx (x.xxx) ;  ; ","DASxx, mean (SD) score",,15,4,,No,1:No,2:yes,+,0.552
4185,3152943,Table 1,BaselineCharacteristic,,"Canakinumab xxx mg SC qxwk, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ;  ; xx.xx (x.xxx) ;  ; ",None,None,16,1,,No,1:No,2:yes,+,0.637
4185,3152943,Table 1,BaselineCharacteristic,,"Canakinumab xxx mg SC qxwk, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ;  ; xx.xx (x.xxx) ;  ; ",None,None,16,2,,No,1:No,2:yes,+,0.649
4185,3152943,Table 1,BaselineCharacteristic,,"Canakinumab xxx mg SC qxwk + xxx mg IV loading dose, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ;  ; x.xx (x.xxx) ;  ; ",None,None,16,3,,No,1:No,2:yes,+,0.633
4185,3152943,Table 1,BaselineCharacteristic,xxx.x (xxx.xx),"Canakinumab xxx mg SC qxwk, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ;  ; xx.xx (x.xxx) ;  ; ","RF (kIU/L), mean (SD)",,17,1,,No,1:No,2:yes,+,0.744
4185,3152943,Table 1,BaselineCharacteristic,xxx.x (xxx.xx),"Canakinumab xxx mg SC qxwk, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ;  ; xx.xx (x.xxx) ;  ; ","RF (kIU/L), mean (SD)",,17,2,,No,1:No,2:yes,+,0.763
4185,3152943,Table 1,BaselineCharacteristic,xxx.x (xxx.xx),"Canakinumab xxx mg SC qxwk + xxx mg IV loading dose, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ;  ; x.xx (x.xxx) ;  ; ","RF (kIU/L), mean (SD)",,17,3,,No,1:No,2:yes,+,0.728
4185,3152943,Table 1,BaselineCharacteristic,xxx.x (xxx.xx),"Placebo, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ;  ; x.xx (x.xxx) ;  ; ","RF (kIU/L), mean (SD)",,17,4,,No,1:No,2:yes,+,0.592
4185,3152943,Table 1,BaselineCharacteristic,,"Canakinumab xxx mg SC qxwk, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ;  ; xx.xx (x.xxx) ;  ; ",None,None,18,1,,No,1:No,2:yes,+,0.637
4185,3152943,Table 1,BaselineCharacteristic,,"Canakinumab xxx mg SC qxwk, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ;  ; xx.xx (x.xxx) ;  ; ",None,None,18,2,,No,1:No,2:yes,+,0.649
4185,3152943,Table 1,BaselineCharacteristic,,"Canakinumab xxx mg SC qxwk + xxx mg IV loading dose, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ;  ; x.xx (x.xxx) ;  ; ",None,None,18,3,,No,1:No,2:yes,+,0.633
4185,3152943,Table 1,BaselineCharacteristic,x.xxx (x.xxxx),"Canakinumab xxx mg SC qxwk, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ;  ; xx.xx (x.xxx) ;  ; ","HAQ, mean (SD) score",,19,1,,No,1:No,2:yes,+,0.724
4185,3152943,Table 1,BaselineCharacteristic,x.xxx (x.xxxx),"Canakinumab xxx mg SC qxwk, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ;  ; xx.xx (x.xxx) ;  ; ","HAQ, mean (SD) score",,19,2,,No,1:No,2:yes,+,0.743
4185,3152943,Table 1,BaselineCharacteristic,x.xxx (x.xxxx),"Canakinumab xxx mg SC qxwk + xxx mg IV loading dose, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ;  ; x.xx (x.xxx) ;  ; ","HAQ, mean (SD) score",,19,3,,No,1:No,2:yes,+,0.708
4185,3152943,Table 1,BaselineCharacteristic,x.xxx (x.xxxx),"Placebo, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ;  ; x.xx (x.xxx) ;  ; ","HAQ, mean (SD) score",,19,4,,No,1:No,2:yes,+,0.552
4185,3152943,Table 1,BaselineCharacteristic,,"Canakinumab xxx mg SC qxwk, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ;  ; xx.xx (x.xxx) ;  ; ",None,None,20,1,,No,1:No,2:yes,+,0.647
4185,3152943,Table 1,BaselineCharacteristic,,"Canakinumab xxx mg SC qxwk, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ;  ; xx.xx (x.xxx) ;  ; ",None,None,20,2,,No,1:No,2:yes,+,0.659
4185,3152943,Table 1,BaselineCharacteristic,,"Canakinumab xxx mg SC qxwk + xxx mg IV loading dose, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ;  ; x.xx (x.xxx) ;  ; ",None,None,20,3,,No,1:No,2:yes,+,0.643
4185,3152943,Table 1,BaselineCharacteristic,xx.x ± x.xx,"Canakinumab xxx mg SC qxwk, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ;  ; xx.xx (x.xxx) ;  ; ","Number of tender joints, mean (SD)",,21,1,,No,1:No,2:yes,+,0.772
4185,3152943,Table 1,BaselineCharacteristic,xx.x ± x.xx,"Canakinumab xxx mg SC qxwk, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ;  ; xx.xx (x.xxx) ;  ; ","Number of tender joints, mean (SD)",,21,2,,No,1:No,2:yes,+,0.78
4185,3152943,Table 1,BaselineCharacteristic,xx.x ± x.xx,"Canakinumab xxx mg SC qxwk + xxx mg IV loading dose, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ;  ; x.xx (x.xxx) ;  ; ","Number of tender joints, mean (SD)",,21,3,,No,1:No,2:yes,+,0.747
4185,3152943,Table 1,BaselineCharacteristic,xx ± x.xx,"Placebo, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ;  ; x.xx (x.xxx) ;  ; ","Number of tender joints, mean (SD)",,21,4,,No,1:No,2:yes,+,0.621
4185,3152943,Table 1,BaselineCharacteristic,,"Canakinumab xxx mg SC qxwk, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ;  ; xx.xx (x.xxx) ;  ; ",None,None,22,1,,No,1:No,2:yes,+,0.637
4185,3152943,Table 1,BaselineCharacteristic,,"Canakinumab xxx mg SC qxwk, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ;  ; xx.xx (x.xxx) ;  ; ",None,None,22,2,,No,1:No,2:yes,+,0.649
4185,3152943,Table 1,BaselineCharacteristic,,"Canakinumab xxx mg SC qxwk + xxx mg IV loading dose, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ;  ; x.xx (x.xxx) ;  ; ",None,None,22,3,,No,1:No,2:yes,+,0.633
4185,3152943,Table 1,BaselineCharacteristic,xx.x (x.xx),"Canakinumab xxx mg SC qxwk, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ;  ; xx.xx (x.xxx) ;  ; ","Number of swollen joints, mean (SD)",,23,1,,No,1:No,2:yes,+,0.744
4185,3152943,Table 1,BaselineCharacteristic,xx.x (x.xx),"Canakinumab xxx mg SC qxwk, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ;  ; xx.xx (x.xxx) ;  ; ","Number of swollen joints, mean (SD)",,23,2,,No,1:No,2:yes,+,0.763
4185,3152943,Table 1,BaselineCharacteristic,xx.x (x.xx),"Canakinumab xxx mg SC qxwk + xxx mg IV loading dose, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ;  ; x.xx (x.xxx) ;  ; ","Number of swollen joints, mean (SD)",,23,3,,No,1:No,2:yes,+,0.728
4185,3152943,Table 1,BaselineCharacteristic,xx.x(x.xx),"Placebo, n = xx ; xx (xx.x) ;  ; xx.xx (xx.xxx) ;  ; x.xx (x.xxx) ;  ; ","Number of swollen joints, mean (SD)",,23,4,,No,1:No,2:yes,+,0.592
4246,3165084,Table 1,BaselineCharacteristic,Age in years (median),Patient Characteristics ; Total patients ;  ; ,Age in years (median),,3,0,,No,1:No,2:yes,+,0.563
4375,3195264,Table 1,BaselineCharacteristic,Iobitridol xxx (n?=?xx),,,None,0,1,1,No,1:No,2:yes,+,0.559
4375,3195264,Table 1,BaselineCharacteristic,Iodixanol xxx (n?=?xx),,,None,0,2,1,No,1:No,2:yes,+,0.595
4375,3195264,Table 1,BaselineCharacteristic,Baseline characteristics,Iobitridol xxx (n?=?xx) ; ,Baseline characteristics,None,1,1,43,No,1:No,2:yes,+,0.606
4375,3195264,Table 1,BaselineCharacteristic,Baseline characteristics,Iodixanol xxx (n?=?xx) ; ,Baseline characteristics,None,1,2,43,No,1:No,2:yes,+,0.606
4375,3195264,Table 1,BaselineCharacteristic,xx ( xx.x % ),Iobitridol xxx (n?=?xx) ; ,, Baseline characteristics,3,1,3,No,1:No,2:yes,+,0.66
4375,3195264,Table 1,BaselineCharacteristic,xx (xx.x %),Iodixanol xxx (n?=?xx) ; ,, Baseline characteristics,3,2,3,No,1:No,2:yes,+,0.64
4375,3195264,Table 1,BaselineCharacteristic,xx (xx.x %),Total (n?=?xxx) ; ,, Baseline characteristics,3,3,3,No,1:No,2:yes,+,0.62
4375,3195264,Table 1,BaselineCharacteristic,xx ( xx.x % ),Iobitridol xxx (n?=?xx) ; ,, Baseline characteristics,4,1,3,No,1:No,2:yes,+,0.624
4375,3195264,Table 1,BaselineCharacteristic,xx (xx.x % ),Iodixanol xxx (n?=?xx) ; ,, Baseline characteristics,4,2,3,No,1:No,2:yes,+,0.594
4375,3195264,Table 1,BaselineCharacteristic,xx.x ±x.x (xx.x–xx.x),Iobitridol xxx (n?=?xx) ; ,, Baseline characteristics,5,1,3,No,1:No,2:yes,+,0.754
4375,3195264,Table 1,BaselineCharacteristic,xx.x ±x.x (xx.x–xx.x),Iodixanol xxx (n?=?xx) ; ,, Baseline characteristics,5,2,3,No,1:No,2:yes,+,0.714
4375,3195264,Table 1,BaselineCharacteristic,xx.x ±x.x (xx.x–xx.x),Total (n?=?xxx) ; ,, Baseline characteristics,5,3,3,No,1:No,2:yes,+,0.694
4375,3195264,Table 1,BaselineCharacteristic,xx.x ±xx.x (xx.x–xx.x),Iobitridol xxx (n?=?xx) ; ,, Baseline characteristics,6,1,3,No,1:No,2:yes,+,0.709
4375,3195264,Table 1,BaselineCharacteristic,xx.x ±xx.x (xx.x–xx.x),Iodixanol xxx (n?=?xx) ; ,, Baseline characteristics,6,2,3,No,1:No,2:yes,+,0.669
4375,3195264,Table 1,BaselineCharacteristic,xx.x ±xx.x (xx.x–xx.x),Total (n?=?xxx) ; ,, Baseline characteristics,6,3,3,No,1:No,2:yes,+,0.654
4375,3195264,Table 1,BaselineCharacteristic,xxx.x ±xx.x (xx.x–xxx.x),Iobitridol xxx (n?=?xx) ; ,, Baseline characteristics,7,1,3,No,1:No,2:yes,+,0.619
4375,3195264,Table 1,BaselineCharacteristic,xxx.x ±xx.x (xx.x–xxx.x),Iodixanol xxx (n?=?xx) ; ,, Baseline characteristics,7,2,3,No,1:No,2:yes,+,0.569
4375,3195264,Table 1,BaselineCharacteristic,xxx.x ±xx.x (xx.x–xxx.x),Total (n?=?xxx) ; ,, Baseline characteristics,7,3,3,No,1:No,2:yes,+,0.554
4375,3195264,Table 4,BaselineCharacteristic,Gender/ age (years),,Patients,None,0,1,1,No,1:No,2:yes,+,0.572
4375,3195264,Table 4,BaselineCharacteristic,Iobitridol,Gender/ age (years) ; ,Iobitridol,None,1,1,43,No,1:No,2:yes,+,0.625
4375,3195264,Table 4,BaselineCharacteristic,Female/xx,Gender/ age (years) ; ,#x, Iobitridol,2,1,3,No,1:No,2:yes,+,0.67
4375,3195264,Table 4,BaselineCharacteristic,Male/x,Gender/ age (years) ; ,#x, Iobitridol,3,1,3,No,1:No,2:yes,+,0.65
4375,3195264,Table 4,BaselineCharacteristic,Male/x,Gender/ age (years) ; ,#x, Iobitridol,4,1,3,No,1:No,2:yes,+,0.66
4375,3195264,Table 4,BaselineCharacteristic,Iodixanol,Gender/ age (years) ; ,Iodixanol,None,5,1,43,No,1:No,2:yes,+,0.565
4375,3195264,Table 4,BaselineCharacteristic,Female/xx,Gender/ age (years) ; ,#x, Iodixanol,6,1,3,No,1:No,2:yes,+,0.66
4375,3195264,Table 4,BaselineCharacteristic,Male/x,Gender/ age (years) ; ,#x, Iodixanol,7,1,3,No,1:No,2:yes,+,0.65
4375,3195264,Table 4,BaselineCharacteristic,Female/x,Gender/ age (years) ; ,#x, Iodixanol,8,1,3,No,1:No,2:yes,+,0.63
4375,3195264,Table 4,BaselineCharacteristic,Female/xx,Gender/ age (years) ; ,#x, Iodixanol,9,1,3,No,1:No,2:yes,+,0.61
