SpecId,TableName,TableCaption,Drug1,Drug2
01f8da61-f3b3-4d95-98ef-a362efd3e83e,Table 18,Table 18Summary of Effect of Coadministered Drugs on Exposure to Active Moiety(Risperidone + 9-Hydroxy-Risperidone) in Healthy Subjects or Patients withSchizophrenia,risperidone,paroxetine
01f8da61-f3b3-4d95-98ef-a362efd3e83e,Table 18,Table 18Summary of Effect of Coadministered Drugs on Exposure to Active Moiety(Risperidone + 9-Hydroxy-Risperidone) in Healthy Subjects or Patients withSchizophrenia,risperidone,carbamazepine
01f8da61-f3b3-4d95-98ef-a362efd3e83e,Table 18,Table 18Summary of Effect of Coadministered Drugs on Exposure to Active Moiety(Risperidone + 9-Hydroxy-Risperidone) in Healthy Subjects or Patients withSchizophrenia,risperidone,carbamazepin
01f8da61-f3b3-4d95-98ef-a362efd3e83e,Table 18,Table 18Summary of Effect of Coadministered Drugs on Exposure to Active Moiety(Risperidone + 9-Hydroxy-Risperidone) in Healthy Subjects or Patients withSchizophrenia,risperidone,ranitidine
01f8da61-f3b3-4d95-98ef-a362efd3e83e,Table 18,Table 18Summary of Effect of Coadministered Drugs on Exposure to Active Moiety(Risperidone + 9-Hydroxy-Risperidone) in Healthy Subjects or Patients withSchizophrenia,risperidone,cimetidine
01f8da61-f3b3-4d95-98ef-a362efd3e83e,Table 18,Table 18Summary of Effect of Coadministered Drugs on Exposure to Active Moiety(Risperidone + 9-Hydroxy-Risperidone) in Healthy Subjects or Patients withSchizophrenia,risperidone,amitriptyline
2b3b6a9f-259c-4736-b88f-f49d1eb64286,Table 9,"Table 9: Drugs That are Affected by and Affecting Ciprofloxacin 
			",Ciprofloxacin,tizanidine
2b3b6a9f-259c-4736-b88f-f49d1eb64286,Table 9,"Table 9: Drugs That are Affected by and Affecting Ciprofloxacin 
			",Ciprofloxacin,theophylline
2b3b6a9f-259c-4736-b88f-f49d1eb64286,Table 9,"Table 9: Drugs That are Affected by and Affecting Ciprofloxacin 
			",Ciprofloxacin,oral drugs
2b3b6a9f-259c-4736-b88f-f49d1eb64286,Table 9,"Table 9: Drugs That are Affected by and Affecting Ciprofloxacin 
			",Ciprofloxacin,antidiabetic
2b3b6a9f-259c-4736-b88f-f49d1eb64286,Table 9,"Table 9: Drugs That are Affected by and Affecting Ciprofloxacin 
			",Ciprofloxacin,antidiabetic drugs
2b3b6a9f-259c-4736-b88f-f49d1eb64286,Table 9,"Table 9: Drugs That are Affected by and Affecting Ciprofloxacin 
			",Ciprofloxacin,phenytoin
2b3b6a9f-259c-4736-b88f-f49d1eb64286,Table 9,"Table 9: Drugs That are Affected by and Affecting Ciprofloxacin 
			",Ciprofloxacin,anti coagulant
2b3b6a9f-259c-4736-b88f-f49d1eb64286,Table 9,"Table 9: Drugs That are Affected by and Affecting Ciprofloxacin 
			",Ciprofloxacin,methotrexate
2b3b6a9f-259c-4736-b88f-f49d1eb64286,Table 9,"Table 9: Drugs That are Affected by and Affecting Ciprofloxacin 
			",Ciprofloxacin,ropinirole
2b3b6a9f-259c-4736-b88f-f49d1eb64286,Table 9,"Table 9: Drugs That are Affected by and Affecting Ciprofloxacin 
			",Ciprofloxacin,clozapine
2b3b6a9f-259c-4736-b88f-f49d1eb64286,Table 9,"Table 9: Drugs That are Affected by and Affecting Ciprofloxacin 
			",Ciprofloxacin,nsaids
2b3b6a9f-259c-4736-b88f-f49d1eb64286,Table 9,"Table 9: Drugs That are Affected by and Affecting Ciprofloxacin 
			",Ciprofloxacin,sildenafil
2b3b6a9f-259c-4736-b88f-f49d1eb64286,Table 9,"Table 9: Drugs That are Affected by and Affecting Ciprofloxacin 
			",Ciprofloxacin,duloxetine
2b3b6a9f-259c-4736-b88f-f49d1eb64286,Table 9,"Table 9: Drugs That are Affected by and Affecting Ciprofloxacin 
			",Ciprofloxacin,caffeine
2b3b6a9f-259c-4736-b88f-f49d1eb64286,Table 9,"Table 9: Drugs That are Affected by and Affecting Ciprofloxacin 
			",Ciprofloxacin,xanthine derivatives
2b3b6a9f-259c-4736-b88f-f49d1eb64286,Table 9,"Table 9: Drugs That are Affected by and Affecting Ciprofloxacin 
			",Ciprofloxacin,antacids
2b3b6a9f-259c-4736-b88f-f49d1eb64286,Table 9,"Table 9: Drugs That are Affected by and Affecting Ciprofloxacin 
			",Ciprofloxacin,sucralfate
2b3b6a9f-259c-4736-b88f-f49d1eb64286,Table 9,"Table 9: Drugs That are Affected by and Affecting Ciprofloxacin 
			",Ciprofloxacin,multivitamins
2b3b6a9f-259c-4736-b88f-f49d1eb64286,Table 9,"Table 9: Drugs That are Affected by and Affecting Ciprofloxacin 
			",Ciprofloxacin,magnesium
2b3b6a9f-259c-4736-b88f-f49d1eb64286,Table 9,"Table 9: Drugs That are Affected by and Affecting Ciprofloxacin 
			",Ciprofloxacin,polymeric
2b3b6a9f-259c-4736-b88f-f49d1eb64286,Table 9,"Table 9: Drugs That are Affected by and Affecting Ciprofloxacin 
			",Ciprofloxacin,sevelamer
2b3b6a9f-259c-4736-b88f-f49d1eb64286,Table 9,"Table 9: Drugs That are Affected by and Affecting Ciprofloxacin 
			",Ciprofloxacin,videx
2b3b6a9f-259c-4736-b88f-f49d1eb64286,Table 9,"Table 9: Drugs That are Affected by and Affecting Ciprofloxacin 
			",Ciprofloxacin,aluminum antacids
2b3b6a9f-259c-4736-b88f-f49d1eb64286,Table 9,"Table 9: Drugs That are Affected by and Affecting Ciprofloxacin 
			",Ciprofloxacin,phosphate binder
2b3b6a9f-259c-4736-b88f-f49d1eb64286,Table 9,"Table 9: Drugs That are Affected by and Affecting Ciprofloxacin 
			",Ciprofloxacin,lanthanum carbonate
2b3b6a9f-259c-4736-b88f-f49d1eb64286,Table 9,"Table 9: Drugs That are Affected by and Affecting Ciprofloxacin 
			",Ciprofloxacin,didanosine
2b3b6a9f-259c-4736-b88f-f49d1eb64286,Table 9,"Table 9: Drugs That are Affected by and Affecting Ciprofloxacin 
			",Ciprofloxacin,chewable tablets
2b3b6a9f-259c-4736-b88f-f49d1eb64286,Table 9,"Table 9: Drugs That are Affected by and Affecting Ciprofloxacin 
			",Ciprofloxacin,buffered
2b3b6a9f-259c-4736-b88f-f49d1eb64286,Table 9,"Table 9: Drugs That are Affected by and Affecting Ciprofloxacin 
			",Ciprofloxacin,powder
2b3b6a9f-259c-4736-b88f-f49d1eb64286,Table 9,"Table 9: Drugs That are Affected by and Affecting Ciprofloxacin 
			",Ciprofloxacin,calcium
2b3b6a9f-259c-4736-b88f-f49d1eb64286,Table 9,"Table 9: Drugs That are Affected by and Affecting Ciprofloxacin 
			",Ciprofloxacin,iron
2b3b6a9f-259c-4736-b88f-f49d1eb64286,Table 9,"Table 9: Drugs That are Affected by and Affecting Ciprofloxacin 
			",Ciprofloxacin,zinc
2b3b6a9f-259c-4736-b88f-f49d1eb64286,Table 9,"Table 9: Drugs That are Affected by and Affecting Ciprofloxacin 
			",Ciprofloxacin,probenecid
26e08f6a-4982-4c37-97de-3eb492148bd7,Table 3,Table 3:   Drugs that Can Increase the Risk of Bleeding,COUMADIN,anticoagulants
26e08f6a-4982-4c37-97de-3eb492148bd7,Table 3,Table 3:   Drugs that Can Increase the Risk of Bleeding,COUMADIN,antiplatelet agents
26e08f6a-4982-4c37-97de-3eb492148bd7,Table 3,Table 3:   Drugs that Can Increase the Risk of Bleeding,COUMADIN,non steroidal anti inflammatory agents
26e08f6a-4982-4c37-97de-3eb492148bd7,Table 3,Table 3:   Drugs that Can Increase the Risk of Bleeding,COUMADIN,serotonin reuptake inhibitors
1e2a799d-da6a-0bf1-e054-00144ff8d46c,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin,ciprofloxacin,tizanidine
1e2a799d-da6a-0bf1-e054-00144ff8d46c,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin,ciprofloxacin,theophylline
1e2a799d-da6a-0bf1-e054-00144ff8d46c,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin,ciprofloxacin,oral drugs
1e2a799d-da6a-0bf1-e054-00144ff8d46c,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin,ciprofloxacin,antidiabetic
1e2a799d-da6a-0bf1-e054-00144ff8d46c,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin,ciprofloxacin,antidiabetic drugs
1e2a799d-da6a-0bf1-e054-00144ff8d46c,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin,ciprofloxacin,phenytoin
1e2a799d-da6a-0bf1-e054-00144ff8d46c,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin,ciprofloxacin,anti coagulant
1e2a799d-da6a-0bf1-e054-00144ff8d46c,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin,ciprofloxacin,methotrexate
1e2a799d-da6a-0bf1-e054-00144ff8d46c,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin,ciprofloxacin,ropinirole
1e2a799d-da6a-0bf1-e054-00144ff8d46c,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin,ciprofloxacin,clozapine
1e2a799d-da6a-0bf1-e054-00144ff8d46c,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin,ciprofloxacin,nsaids
1e2a799d-da6a-0bf1-e054-00144ff8d46c,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin,ciprofloxacin,sildenafil
1e2a799d-da6a-0bf1-e054-00144ff8d46c,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin,ciprofloxacin,duloxetine
1e2a799d-da6a-0bf1-e054-00144ff8d46c,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin,ciprofloxacin,caffeine
1e2a799d-da6a-0bf1-e054-00144ff8d46c,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin,ciprofloxacin,xanthine derivatives
1e2a799d-da6a-0bf1-e054-00144ff8d46c,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin,ciprofloxacin,antacids
1e2a799d-da6a-0bf1-e054-00144ff8d46c,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin,ciprofloxacin,sucralfate
1e2a799d-da6a-0bf1-e054-00144ff8d46c,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin,ciprofloxacin,multivitamins
1e2a799d-da6a-0bf1-e054-00144ff8d46c,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin,ciprofloxacin,magnesium
1e2a799d-da6a-0bf1-e054-00144ff8d46c,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin,ciprofloxacin,polymeric
1e2a799d-da6a-0bf1-e054-00144ff8d46c,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin,ciprofloxacin,sevelamer
1e2a799d-da6a-0bf1-e054-00144ff8d46c,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin,ciprofloxacin,videx
1e2a799d-da6a-0bf1-e054-00144ff8d46c,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin,ciprofloxacin,iron
1e2a799d-da6a-0bf1-e054-00144ff8d46c,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin,ciprofloxacin,zinc
1e2a799d-da6a-0bf1-e054-00144ff8d46c,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin,ciprofloxacin,aluminum antacids
1e2a799d-da6a-0bf1-e054-00144ff8d46c,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin,ciprofloxacin,phosphate binder
1e2a799d-da6a-0bf1-e054-00144ff8d46c,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin,ciprofloxacin,lanthanum carbonate
1e2a799d-da6a-0bf1-e054-00144ff8d46c,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin,ciprofloxacin,didanosine
1e2a799d-da6a-0bf1-e054-00144ff8d46c,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin,ciprofloxacin,chewable tablets
1e2a799d-da6a-0bf1-e054-00144ff8d46c,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin,ciprofloxacin,buffered
1e2a799d-da6a-0bf1-e054-00144ff8d46c,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin,ciprofloxacin,powder
1e2a799d-da6a-0bf1-e054-00144ff8d46c,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin,ciprofloxacin,calcium
1e2a799d-da6a-0bf1-e054-00144ff8d46c,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin,ciprofloxacin,probenecid
061316e5-0e69-4cf0-9837-d129fa166f82,Table 17,"Table 18. Summary of Effect of Coadministered Drugs on Exposure to Active Moiety (Risperidone + 9-Hydroxy-Risperidone) in Healthy Subjects or Patients with Schizophrenia 
",RISPERIDONE,fluoxetine
061316e5-0e69-4cf0-9837-d129fa166f82,Table 17,"Table 18. Summary of Effect of Coadministered Drugs on Exposure to Active Moiety (Risperidone + 9-Hydroxy-Risperidone) in Healthy Subjects or Patients with Schizophrenia 
",RISPERIDONE,paroxetine
061316e5-0e69-4cf0-9837-d129fa166f82,Table 17,"Table 18. Summary of Effect of Coadministered Drugs on Exposure to Active Moiety (Risperidone + 9-Hydroxy-Risperidone) in Healthy Subjects or Patients with Schizophrenia 
",RISPERIDONE,carbamazepine
061316e5-0e69-4cf0-9837-d129fa166f82,Table 17,"Table 18. Summary of Effect of Coadministered Drugs on Exposure to Active Moiety (Risperidone + 9-Hydroxy-Risperidone) in Healthy Subjects or Patients with Schizophrenia 
",RISPERIDONE,carbamazepin
061316e5-0e69-4cf0-9837-d129fa166f82,Table 17,"Table 18. Summary of Effect of Coadministered Drugs on Exposure to Active Moiety (Risperidone + 9-Hydroxy-Risperidone) in Healthy Subjects or Patients with Schizophrenia 
",RISPERIDONE,ranitidine
061316e5-0e69-4cf0-9837-d129fa166f82,Table 17,"Table 18. Summary of Effect of Coadministered Drugs on Exposure to Active Moiety (Risperidone + 9-Hydroxy-Risperidone) in Healthy Subjects or Patients with Schizophrenia 
",RISPERIDONE,cimetidine
061316e5-0e69-4cf0-9837-d129fa166f82,Table 17,"Table 18. Summary of Effect of Coadministered Drugs on Exposure to Active Moiety (Risperidone + 9-Hydroxy-Risperidone) in Healthy Subjects or Patients with Schizophrenia 
",RISPERIDONE,amitriptyline
02fcc06e-2a81-404f-a7cd-313fcb0d833c,Table 1,Table II. Clinically significant drug interactions with theophylline*.,Theophylline,adenosine
02fcc06e-2a81-404f-a7cd-313fcb0d833c,Table 1,Table II. Clinically significant drug interactions with theophylline*.,Theophylline,alcohol
02fcc06e-2a81-404f-a7cd-313fcb0d833c,Table 1,Table II. Clinically significant drug interactions with theophylline*.,Theophylline,allopurinol
02fcc06e-2a81-404f-a7cd-313fcb0d833c,Table 1,Table II. Clinically significant drug interactions with theophylline*.,Theophylline,glutethimide
02fcc06e-2a81-404f-a7cd-313fcb0d833c,Table 1,Table II. Clinically significant drug interactions with theophylline*.,Theophylline,carbamazepine
02fcc06e-2a81-404f-a7cd-313fcb0d833c,Table 1,Table II. Clinically significant drug interactions with theophylline*.,Theophylline,carbamazepin
02fcc06e-2a81-404f-a7cd-313fcb0d833c,Table 1,Table II. Clinically significant drug interactions with theophylline*.,Theophylline,cimetidine
02fcc06e-2a81-404f-a7cd-313fcb0d833c,Table 1,Table II. Clinically significant drug interactions with theophylline*.,Theophylline,ciprofloxacin
02fcc06e-2a81-404f-a7cd-313fcb0d833c,Table 1,Table II. Clinically significant drug interactions with theophylline*.,Theophylline,diazepam
02fcc06e-2a81-404f-a7cd-313fcb0d833c,Table 1,Table II. Clinically significant drug interactions with theophylline*.,Theophylline,disulfiram
02fcc06e-2a81-404f-a7cd-313fcb0d833c,Table 1,Table II. Clinically significant drug interactions with theophylline*.,Theophylline,enoxacin
02fcc06e-2a81-404f-a7cd-313fcb0d833c,Table 1,Table II. Clinically significant drug interactions with theophylline*.,Theophylline,ephedrine
02fcc06e-2a81-404f-a7cd-313fcb0d833c,Table 1,Table II. Clinically significant drug interactions with theophylline*.,Theophylline,estrogen
02fcc06e-2a81-404f-a7cd-313fcb0d833c,Table 1,Table II. Clinically significant drug interactions with theophylline*.,Theophylline,flurazepam
02fcc06e-2a81-404f-a7cd-313fcb0d833c,Table 1,Table II. Clinically significant drug interactions with theophylline*.,Theophylline,fluvoxamine
02fcc06e-2a81-404f-a7cd-313fcb0d833c,Table 1,Table II. Clinically significant drug interactions with theophylline*.,Theophylline,halothane
02fcc06e-2a81-404f-a7cd-313fcb0d833c,Table 1,Table II. Clinically significant drug interactions with theophylline*.,Theophylline,isoproterenol
02fcc06e-2a81-404f-a7cd-313fcb0d833c,Table 1,Table II. Clinically significant drug interactions with theophylline*.,Theophylline,ketamine
02fcc06e-2a81-404f-a7cd-313fcb0d833c,Table 1,Table II. Clinically significant drug interactions with theophylline*.,Theophylline,lithium
02fcc06e-2a81-404f-a7cd-313fcb0d833c,Table 1,Table II. Clinically significant drug interactions with theophylline*.,Theophylline,lorazepam
02fcc06e-2a81-404f-a7cd-313fcb0d833c,Table 1,Table II. Clinically significant drug interactions with theophylline*.,Theophylline,methotrexate
02fcc06e-2a81-404f-a7cd-313fcb0d833c,Table 1,Table II. Clinically significant drug interactions with theophylline*.,Theophylline,mexiletine
02fcc06e-2a81-404f-a7cd-313fcb0d833c,Table 1,Table II. Clinically significant drug interactions with theophylline*.,Theophylline,midazolam
02fcc06e-2a81-404f-a7cd-313fcb0d833c,Table 1,Table II. Clinically significant drug interactions with theophylline*.,Theophylline,moricizine
02fcc06e-2a81-404f-a7cd-313fcb0d833c,Table 1,Table II. Clinically significant drug interactions with theophylline*.,Theophylline,pancuronium
02fcc06e-2a81-404f-a7cd-313fcb0d833c,Table 1,Table II. Clinically significant drug interactions with theophylline*.,Theophylline,pentoxifylline
02fcc06e-2a81-404f-a7cd-313fcb0d833c,Table 1,Table II. Clinically significant drug interactions with theophylline*.,Theophylline,phenobarbital
02fcc06e-2a81-404f-a7cd-313fcb0d833c,Table 1,Table II. Clinically significant drug interactions with theophylline*.,Theophylline,phenytoin
02fcc06e-2a81-404f-a7cd-313fcb0d833c,Table 1,Table II. Clinically significant drug interactions with theophylline*.,Theophylline,propafenone
02fcc06e-2a81-404f-a7cd-313fcb0d833c,Table 1,Table II. Clinically significant drug interactions with theophylline*.,Theophylline,propranolol
02fcc06e-2a81-404f-a7cd-313fcb0d833c,Table 1,Table II. Clinically significant drug interactions with theophylline*.,Theophylline,sulfinpyrazone
02fcc06e-2a81-404f-a7cd-313fcb0d833c,Table 1,Table II. Clinically significant drug interactions with theophylline*.,Theophylline,tacrine
02fcc06e-2a81-404f-a7cd-313fcb0d833c,Table 1,Table II. Clinically significant drug interactions with theophylline*.,Theophylline,thiabendazole
02fcc06e-2a81-404f-a7cd-313fcb0d833c,Table 1,Table II. Clinically significant drug interactions with theophylline*.,Theophylline,ticlopidine
02fcc06e-2a81-404f-a7cd-313fcb0d833c,Table 1,Table II. Clinically significant drug interactions with theophylline*.,Theophylline,verapamil
02fcc06e-2a81-404f-a7cd-313fcb0d833c,Table 2,Table III. Drugs that have been documented not to interact with theophylline or drugs that produce no clinically significant interaction with theophylline.*,Theophylline,albuterol
02fcc06e-2a81-404f-a7cd-313fcb0d833c,Table 2,Table III. Drugs that have been documented not to interact with theophylline or drugs that produce no clinically significant interaction with theophylline.*,Theophylline,atenolol
02fcc06e-2a81-404f-a7cd-313fcb0d833c,Table 2,Table III. Drugs that have been documented not to interact with theophylline or drugs that produce no clinically significant interaction with theophylline.*,Theophylline,caffeine
02fcc06e-2a81-404f-a7cd-313fcb0d833c,Table 2,Table III. Drugs that have been documented not to interact with theophylline or drugs that produce no clinically significant interaction with theophylline.*,Theophylline,co trimoxazole
02fcc06e-2a81-404f-a7cd-313fcb0d833c,Table 2,Table III. Drugs that have been documented not to interact with theophylline or drugs that produce no clinically significant interaction with theophylline.*,Theophylline,diltiazem
02fcc06e-2a81-404f-a7cd-313fcb0d833c,Table 2,Table III. Drugs that have been documented not to interact with theophylline or drugs that produce no clinically significant interaction with theophylline.*,Theophylline,enflurane
02fcc06e-2a81-404f-a7cd-313fcb0d833c,Table 2,Table III. Drugs that have been documented not to interact with theophylline or drugs that produce no clinically significant interaction with theophylline.*,Theophylline,famotidine
09f08fe4-69ee-4f03-8663-62aa76b3ad97,Table 5,"Table 4 Established and Potential Drug Interactions:  Use With Caution, Alteration in Dose or Regimen May Be Needed Due to Drug Interaction Established Drug Interactions: See Clinical Pharmacology (12.3), Table 5 for Magnitude of Interaction.",Viramune,antiviral agents
09f08fe4-69ee-4f03-8663-62aa76b3ad97,Table 5,"Table 4 Established and Potential Drug Interactions:  Use With Caution, Alteration in Dose or Regimen May Be Needed Due to Drug Interaction Established Drug Interactions: See Clinical Pharmacology (12.3), Table 5 for Magnitude of Interaction.",Viramune,protease inhibitors
09f08fe4-69ee-4f03-8663-62aa76b3ad97,Table 5,"Table 4 Established and Potential Drug Interactions:  Use With Caution, Alteration in Dose or Regimen May Be Needed Due to Drug Interaction Established Drug Interactions: See Clinical Pharmacology (12.3), Table 5 for Magnitude of Interaction.",Viramune,atazanavir ritonavir
09f08fe4-69ee-4f03-8663-62aa76b3ad97,Table 5,"Table 4 Established and Potential Drug Interactions:  Use With Caution, Alteration in Dose or Regimen May Be Needed Due to Drug Interaction Established Drug Interactions: See Clinical Pharmacology (12.3), Table 5 for Magnitude of Interaction.",Viramune,fosamprenavir
09f08fe4-69ee-4f03-8663-62aa76b3ad97,Table 5,"Table 4 Established and Potential Drug Interactions:  Use With Caution, Alteration in Dose or Regimen May Be Needed Due to Drug Interaction Established Drug Interactions: See Clinical Pharmacology (12.3), Table 5 for Magnitude of Interaction.",Viramune,fosamprenavir ritonavir
09f08fe4-69ee-4f03-8663-62aa76b3ad97,Table 5,"Table 4 Established and Potential Drug Interactions:  Use With Caution, Alteration in Dose or Regimen May Be Needed Due to Drug Interaction Established Drug Interactions: See Clinical Pharmacology (12.3), Table 5 for Magnitude of Interaction.",Viramune,indinavir
09f08fe4-69ee-4f03-8663-62aa76b3ad97,Table 5,"Table 4 Established and Potential Drug Interactions:  Use With Caution, Alteration in Dose or Regimen May Be Needed Due to Drug Interaction Established Drug Interactions: See Clinical Pharmacology (12.3), Table 5 for Magnitude of Interaction.",Viramune,lopinavir ritonavir
09f08fe4-69ee-4f03-8663-62aa76b3ad97,Table 5,"Table 4 Established and Potential Drug Interactions:  Use With Caution, Alteration in Dose or Regimen May Be Needed Due to Drug Interaction Established Drug Interactions: See Clinical Pharmacology (12.3), Table 5 for Magnitude of Interaction.",Viramune,nelfinavir
09f08fe4-69ee-4f03-8663-62aa76b3ad97,Table 5,"Table 4 Established and Potential Drug Interactions:  Use With Caution, Alteration in Dose or Regimen May Be Needed Due to Drug Interaction Established Drug Interactions: See Clinical Pharmacology (12.3), Table 5 for Magnitude of Interaction.",Viramune,non nucleoside reverse transcriptase inhibitors
09f08fe4-69ee-4f03-8663-62aa76b3ad97,Table 5,"Table 4 Established and Potential Drug Interactions:  Use With Caution, Alteration in Dose or Regimen May Be Needed Due to Drug Interaction Established Drug Interactions: See Clinical Pharmacology (12.3), Table 5 for Magnitude of Interaction.",Viramune,efavirenz
09f08fe4-69ee-4f03-8663-62aa76b3ad97,Table 5,"Table 4 Established and Potential Drug Interactions:  Use With Caution, Alteration in Dose or Regimen May Be Needed Due to Drug Interaction Established Drug Interactions: See Clinical Pharmacology (12.3), Table 5 for Magnitude of Interaction.",Viramune,agent
09f08fe4-69ee-4f03-8663-62aa76b3ad97,Table 5,"Table 4 Established and Potential Drug Interactions:  Use With Caution, Alteration in Dose or Regimen May Be Needed Due to Drug Interaction Established Drug Interactions: See Clinical Pharmacology (12.3), Table 5 for Magnitude of Interaction.",Viramune,analgesics
09f08fe4-69ee-4f03-8663-62aa76b3ad97,Table 5,"Table 4 Established and Potential Drug Interactions:  Use With Caution, Alteration in Dose or Regimen May Be Needed Due to Drug Interaction Established Drug Interactions: See Clinical Pharmacology (12.3), Table 5 for Magnitude of Interaction.",Viramune,methadone
09f08fe4-69ee-4f03-8663-62aa76b3ad97,Table 5,"Table 4 Established and Potential Drug Interactions:  Use With Caution, Alteration in Dose or Regimen May Be Needed Due to Drug Interaction Established Drug Interactions: See Clinical Pharmacology (12.3), Table 5 for Magnitude of Interaction.",Viramune,antiarrhythmics
09f08fe4-69ee-4f03-8663-62aa76b3ad97,Table 5,"Table 4 Established and Potential Drug Interactions:  Use With Caution, Alteration in Dose or Regimen May Be Needed Due to Drug Interaction Established Drug Interactions: See Clinical Pharmacology (12.3), Table 5 for Magnitude of Interaction.",Viramune,amiodarone
09f08fe4-69ee-4f03-8663-62aa76b3ad97,Table 5,"Table 4 Established and Potential Drug Interactions:  Use With Caution, Alteration in Dose or Regimen May Be Needed Due to Drug Interaction Established Drug Interactions: See Clinical Pharmacology (12.3), Table 5 for Magnitude of Interaction.",Viramune,disopyramide
09f08fe4-69ee-4f03-8663-62aa76b3ad97,Table 5,"Table 4 Established and Potential Drug Interactions:  Use With Caution, Alteration in Dose or Regimen May Be Needed Due to Drug Interaction Established Drug Interactions: See Clinical Pharmacology (12.3), Table 5 for Magnitude of Interaction.",Viramune,lidocaine
09f08fe4-69ee-4f03-8663-62aa76b3ad97,Table 5,"Table 4 Established and Potential Drug Interactions:  Use With Caution, Alteration in Dose or Regimen May Be Needed Due to Drug Interaction Established Drug Interactions: See Clinical Pharmacology (12.3), Table 5 for Magnitude of Interaction.",Viramune,anticonvulsants
09f08fe4-69ee-4f03-8663-62aa76b3ad97,Table 5,"Table 4 Established and Potential Drug Interactions:  Use With Caution, Alteration in Dose or Regimen May Be Needed Due to Drug Interaction Established Drug Interactions: See Clinical Pharmacology (12.3), Table 5 for Magnitude of Interaction.",Viramune,carbamazepine
09f08fe4-69ee-4f03-8663-62aa76b3ad97,Table 5,"Table 4 Established and Potential Drug Interactions:  Use With Caution, Alteration in Dose or Regimen May Be Needed Due to Drug Interaction Established Drug Interactions: See Clinical Pharmacology (12.3), Table 5 for Magnitude of Interaction.",Viramune,carbamazepin
09f08fe4-69ee-4f03-8663-62aa76b3ad97,Table 5,"Table 4 Established and Potential Drug Interactions:  Use With Caution, Alteration in Dose or Regimen May Be Needed Due to Drug Interaction Established Drug Interactions: See Clinical Pharmacology (12.3), Table 5 for Magnitude of Interaction.",Viramune,clonazepam
09f08fe4-69ee-4f03-8663-62aa76b3ad97,Table 5,"Table 4 Established and Potential Drug Interactions:  Use With Caution, Alteration in Dose or Regimen May Be Needed Due to Drug Interaction Established Drug Interactions: See Clinical Pharmacology (12.3), Table 5 for Magnitude of Interaction.",Viramune,ethosuximide
09f08fe4-69ee-4f03-8663-62aa76b3ad97,Table 5,"Table 4 Established and Potential Drug Interactions:  Use With Caution, Alteration in Dose or Regimen May Be Needed Due to Drug Interaction Established Drug Interactions: See Clinical Pharmacology (12.3), Table 5 for Magnitude of Interaction.",Viramune,antifungals
09f08fe4-69ee-4f03-8663-62aa76b3ad97,Table 5,"Table 4 Established and Potential Drug Interactions:  Use With Caution, Alteration in Dose or Regimen May Be Needed Due to Drug Interaction Established Drug Interactions: See Clinical Pharmacology (12.3), Table 5 for Magnitude of Interaction.",Viramune,fluconazole
09f08fe4-69ee-4f03-8663-62aa76b3ad97,Table 5,"Table 4 Established and Potential Drug Interactions:  Use With Caution, Alteration in Dose or Regimen May Be Needed Due to Drug Interaction Established Drug Interactions: See Clinical Pharmacology (12.3), Table 5 for Magnitude of Interaction.",Viramune,ketoconazole
